id,transit_server_type
10997,transit_server_type_11
10997,transit_server_type_15
14276,transit_server_type_11
14276,transit_server_type_15
5801,transit_server_type_11
5801,transit_server_type_15
1399,transit_server_type_11
1399,transit_server_type_15
10049,transit_server_type_11
10049,transit_server_type_15
12626,transit_server_type_11
12626,transit_server_type_15
1680,transit_server_type_15
1680,transit_server_type_11
15486,transit_server_type_15
15486,transit_server_type_11
818,transit_server_type_15
17072,transit_server_type_11
17072,transit_server_type_15
2075,transit_server_type_15
2075,transit_server_type_11
18256,transit_server_type_15
15680,transit_server_type_15
15680,transit_server_type_11
16832,transit_server_type_15
18474,transit_server_type_15
17913,transit_server_type_15
10082,transit_server_type_15
10082,transit_server_type_11
8500,transit_server_type_15
8500,transit_server_type_11
16291,transit_server_type_11
16291,transit_server_type_54
16291,transit_server_type_15
464,transit_server_type_15
4937,transit_server_type_11
4937,transit_server_type_15
15628,transit_server_type_11
15628,transit_server_type_15
14411,transit_server_type_11
14411,transit_server_type_54
14411,transit_server_type_15
9935,transit_server_type_11
9935,transit_server_type_15
16077,transit_server_type_15
16077,transit_server_type_11
16077,transit_server_type_54
3702,transit_server_type_11
3702,transit_server_type_15
9091,transit_server_type_15
7751,transit_server_type_11
7751,transit_server_type_15
12745,transit_server_type_11
12745,transit_server_type_54
12745,transit_server_type_15
10062,transit_server_type_15
10062,transit_server_type_54
10062,transit_server_type_11
2524,transit_server_type_54
2524,transit_server_type_15
2524,transit_server_type_11
10664,transit_server_type_11
9828,transit_server_type_54
9828,transit_server_type_11
9828,transit_server_type_15
13004,transit_server_type_54
13004,transit_server_type_11
13004,transit_server_type_15
631,transit_server_type_11
631,transit_server_type_15
18313,transit_server_type_54
18313,transit_server_type_15
18313,transit_server_type_11
5497,transit_server_type_15
5497,transit_server_type_11
16577,transit_server_type_54
16577,transit_server_type_11
16577,transit_server_type_15
1982,transit_server_type_11
1982,transit_server_type_15
1982,transit_server_type_54
14249,transit_server_type_11
14249,transit_server_type_15
5215,transit_server_type_11
5215,transit_server_type_54
5215,transit_server_type_15
1913,transit_server_type_11
1913,transit_server_type_54
1913,transit_server_type_15
15144,transit_server_type_11
15144,transit_server_type_15
9439,transit_server_type_15
9439,transit_server_type_11
4271,transit_server_type_11
4271,transit_server_type_15
4271,transit_server_type_54
3097,transit_server_type_11
3097,transit_server_type_15
12465,transit_server_type_54
12465,transit_server_type_11
12465,transit_server_type_15
6225,transit_server_type_11
6225,transit_server_type_54
6225,transit_server_type_15
752,transit_server_type_54
752,transit_server_type_15
752,transit_server_type_11
3586,transit_server_type_54
3586,transit_server_type_15
3586,transit_server_type_11
10018,transit_server_type_54
10018,transit_server_type_15
5387,transit_server_type_54
5387,transit_server_type_15
5387,transit_server_type_11
9541,transit_server_type_15
9541,transit_server_type_54
9541,transit_server_type_11
11765,transit_server_type_11
11765,transit_server_type_54
11765,transit_server_type_15
7035,transit_server_type_11
7035,transit_server_type_54
7035,transit_server_type_15
4430,transit_server_type_11
4430,transit_server_type_54
4430,transit_server_type_15
3501,transit_server_type_54
3501,transit_server_type_11
3501,transit_server_type_15
15860,transit_server_type_54
15860,transit_server_type_15
5472,transit_server_type_54
5472,transit_server_type_15
10993,transit_server_type_15
10993,transit_server_type_11
12782,transit_server_type_15
16757,transit_server_type_15
11931,transit_server_type_15
11931,transit_server_type_11
14127,transit_server_type_54
14127,transit_server_type_15
9913,transit_server_type_54
9913,transit_server_type_15
476,transit_server_type_11
476,transit_server_type_15
6420,transit_server_type_54
6420,transit_server_type_15
6420,transit_server_type_11
11939,transit_server_type_15
15128,transit_server_type_15
15128,transit_server_type_54
11612,transit_server_type_54
11612,transit_server_type_11
11612,transit_server_type_15
7126,transit_server_type_54
7126,transit_server_type_11
7126,transit_server_type_15
2114,transit_server_type_11
2114,transit_server_type_15
2114,transit_server_type_54
7268,transit_server_type_15
1746,transit_server_type_15
1746,transit_server_type_11
1746,transit_server_type_54
5556,transit_server_type_11
5556,transit_server_type_15
8596,transit_server_type_15
8596,transit_server_type_11
8596,transit_server_type_54
11565,transit_server_type_15
18013,transit_server_type_15
18013,transit_server_type_11
908,transit_server_type_15
908,transit_server_type_54
11869,transit_server_type_15
11869,transit_server_type_11
11869,transit_server_type_54
14232,transit_server_type_15
17261,transit_server_type_15
17261,transit_server_type_54
5232,transit_server_type_15
14482,transit_server_type_15
14482,transit_server_type_54
2380,transit_server_type_54
2380,transit_server_type_15
6737,transit_server_type_15
18173,transit_server_type_20
5101,transit_server_type_54
5256,transit_server_type_54
2609,transit_server_type_15
17061,transit_server_type_10
17061,transit_server_type_20
3770,transit_server_type_15
3770,transit_server_type_11
15324,transit_server_type_15
9488,transit_server_type_11
9488,transit_server_type_15
1276,transit_server_type_15
1276,transit_server_type_11
3776,transit_server_type_15
15697,transit_server_type_11
15697,transit_server_type_15
11985,transit_server_type_15
14416,transit_server_type_15
14416,transit_server_type_20
9849,transit_server_type_11
9849,transit_server_type_15
5573,transit_server_type_15
3660,transit_server_type_15
8452,transit_server_type_15
11851,transit_server_type_11
11851,transit_server_type_15
16622,transit_server_type_15
16622,transit_server_type_11
13908,transit_server_type_11
13908,transit_server_type_15
1727,transit_server_type_15
1727,transit_server_type_11
9837,transit_server_type_11
11224,transit_server_type_15
3284,transit_server_type_15
3284,transit_server_type_11
8477,transit_server_type_15
6494,transit_server_type_11
4007,transit_server_type_15
4007,transit_server_type_11
3171,transit_server_type_15
3171,transit_server_type_11
14506,transit_server_type_15
3219,transit_server_type_11
3219,transit_server_type_15
9760,transit_server_type_15
9760,transit_server_type_11
11429,transit_server_type_11
4682,transit_server_type_11
4682,transit_server_type_15
8308,transit_server_type_15
8308,transit_server_type_11
10321,transit_server_type_11
10321,transit_server_type_8
3587,transit_server_type_11
3587,transit_server_type_15
739,transit_server_type_15
10060,transit_server_type_15
9517,transit_server_type_15
16402,transit_server_type_15
7808,transit_server_type_11
7808,transit_server_type_15
10109,transit_server_type_15
10109,transit_server_type_11
7727,transit_server_type_15
7727,transit_server_type_11
2516,transit_server_type_15
2516,transit_server_type_11
7346,transit_server_type_15
3801,transit_server_type_15
4328,transit_server_type_15
4328,transit_server_type_11
2705,transit_server_type_15
2296,transit_server_type_15
7450,transit_server_type_11
7450,transit_server_type_15
12683,transit_server_type_15
12683,transit_server_type_11
3768,transit_server_type_11
3768,transit_server_type_15
13770,transit_server_type_15
5144,transit_server_type_15
10004,transit_server_type_15
1411,transit_server_type_11
1411,transit_server_type_15
14458,transit_server_type_15
13602,transit_server_type_15
18184,transit_server_type_15
2916,transit_server_type_15
11087,transit_server_type_15
11087,transit_server_type_11
16015,transit_server_type_15
16015,transit_server_type_11
8571,transit_server_type_15
7571,transit_server_type_15
7882,transit_server_type_11
7733,transit_server_type_15
10064,transit_server_type_15
10064,transit_server_type_11
8314,transit_server_type_11
17383,transit_server_type_11
2660,transit_server_type_11
10850,transit_server_type_11
10850,transit_server_type_20
9181,transit_server_type_20
10771,transit_server_type_15
839,transit_server_type_11
14876,transit_server_type_15
9551,transit_server_type_11
9551,transit_server_type_15
4910,transit_server_type_15
8482,transit_server_type_15
8482,transit_server_type_11
12700,transit_server_type_15
11466,transit_server_type_15
11466,transit_server_type_6
7842,transit_server_type_15
7842,transit_server_type_11
12679,transit_server_type_5
12679,transit_server_type_15
12679,transit_server_type_11
16707,transit_server_type_15
16707,transit_server_type_11
8337,transit_server_type_15
5621,transit_server_type_11
5621,transit_server_type_15
12054,transit_server_type_15
12054,transit_server_type_11
15426,transit_server_type_15
15426,transit_server_type_11
2773,transit_server_type_15
2773,transit_server_type_11
1988,transit_server_type_15
18242,transit_server_type_11
18242,transit_server_type_13
12665,transit_server_type_13
10221,transit_server_type_11
10221,transit_server_type_13
308,transit_server_type_11
1868,transit_server_type_11
13798,transit_server_type_11
12735,transit_server_type_11
12735,transit_server_type_13
4117,transit_server_type_13
4117,transit_server_type_11
6941,transit_server_type_20
17216,transit_server_type_11
17216,transit_server_type_13
12625,transit_server_type_20
13696,transit_server_type_13
13696,transit_server_type_11
12582,transit_server_type_22
14718,transit_server_type_13
14718,transit_server_type_11
13692,transit_server_type_14
13692,transit_server_type_11
15011,transit_server_type_11
5063,transit_server_type_22
5063,transit_server_type_54
5063,transit_server_type_23
13509,transit_server_type_54
8841,transit_server_type_54
15028,transit_server_type_11
15028,transit_server_type_13
8022,transit_server_type_11
8022,transit_server_type_14
17510,transit_server_type_13
17510,transit_server_type_11
10012,transit_server_type_11
10012,transit_server_type_54
10012,transit_server_type_14
694,transit_server_type_11
694,transit_server_type_54
9888,transit_server_type_13
9888,transit_server_type_11
4798,transit_server_type_11
4798,transit_server_type_13
4798,transit_server_type_54
10290,transit_server_type_11
10290,transit_server_type_14
10290,transit_server_type_13
4098,transit_server_type_11
4098,transit_server_type_14
17670,transit_server_type_11
17670,transit_server_type_13
12441,transit_server_type_13
12441,transit_server_type_23
12441,transit_server_type_11
10972,transit_server_type_14
10972,transit_server_type_11
21,transit_server_type_13
21,transit_server_type_14
21,transit_server_type_11
51,transit_server_type_11
51,transit_server_type_13
2446,transit_server_type_13
2446,transit_server_type_11
2446,transit_server_type_14
9976,transit_server_type_14
9976,transit_server_type_13
9976,transit_server_type_11
14849,transit_server_type_14
14849,transit_server_type_11
14214,transit_server_type_11
14214,transit_server_type_14
9597,transit_server_type_14
9597,transit_server_type_11
17793,transit_server_type_11
17793,transit_server_type_14
17000,transit_server_type_13
17000,transit_server_type_11
1063,transit_server_type_14
1063,transit_server_type_11
12950,transit_server_type_11
8488,transit_server_type_14
8488,transit_server_type_11
4613,transit_server_type_14
4613,transit_server_type_23
4613,transit_server_type_11
14785,transit_server_type_23
4044,transit_server_type_11
7094,transit_server_type_11
7094,transit_server_type_14
15023,transit_server_type_13
15023,transit_server_type_11
4207,transit_server_type_13
4207,transit_server_type_11
5994,transit_server_type_11
5994,transit_server_type_13
4767,transit_server_type_13
4767,transit_server_type_11
1192,transit_server_type_13
1192,transit_server_type_11
11608,transit_server_type_13
11608,transit_server_type_11
16235,transit_server_type_20
11400,transit_server_type_11
12791,transit_server_type_20
13882,transit_server_type_15
12725,transit_server_type_20
11816,transit_server_type_11
10283,transit_server_type_20
2514,transit_server_type_11
3001,transit_server_type_11
10917,transit_server_type_11
16438,transit_server_type_11
3983,transit_server_type_11
10044,transit_server_type_11
8505,transit_server_type_11
5930,transit_server_type_11
9114,transit_server_type_11
7643,transit_server_type_11
1211,transit_server_type_11
17890,transit_server_type_54
3031,transit_server_type_19
3031,transit_server_type_11
3031,transit_server_type_39
9316,transit_server_type_11
14402,transit_server_type_11
10237,transit_server_type_11
17393,transit_server_type_11
16378,transit_server_type_11
6018,transit_server_type_11
6077,transit_server_type_20
14303,transit_server_type_11
11925,transit_server_type_11
7274,transit_server_type_11
8621,transit_server_type_11
16679,transit_server_type_11
16066,transit_server_type_11
8371,transit_server_type_11
11680,transit_server_type_11
7326,transit_server_type_11
10938,transit_server_type_11
7310,transit_server_type_11
9812,transit_server_type_11
12618,transit_server_type_11
15964,transit_server_type_11
17351,transit_server_type_11
13901,transit_server_type_11
3757,transit_server_type_11
12902,transit_server_type_11
9113,transit_server_type_11
8540,transit_server_type_11
6189,transit_server_type_11
12951,transit_server_type_11
16171,transit_server_type_11
13252,transit_server_type_11
10288,transit_server_type_11
5921,transit_server_type_11
8273,transit_server_type_11
14422,transit_server_type_11
17784,transit_server_type_11
7247,transit_server_type_11
17204,transit_server_type_11
12155,transit_server_type_11
5815,transit_server_type_11
6447,transit_server_type_11
8463,transit_server_type_11
8463,transit_server_type_20
3289,transit_server_type_11
2291,transit_server_type_11
13295,transit_server_type_11
13281,transit_server_type_11
2372,transit_server_type_11
16437,transit_server_type_11
17718,transit_server_type_11
82,transit_server_type_11
12459,transit_server_type_11
16347,transit_server_type_11
17778,transit_server_type_11
8980,transit_server_type_11
2658,transit_server_type_2
2658,transit_server_type_11
5671,transit_server_type_20
16,transit_server_type_11
10259,transit_server_type_11
6012,transit_server_type_11
14889,transit_server_type_11
10258,transit_server_type_11
1963,transit_server_type_11
5923,transit_server_type_11
12165,transit_server_type_11
12503,transit_server_type_11
16057,transit_server_type_11
17206,transit_server_type_11
15922,transit_server_type_11
265,transit_server_type_11
17899,transit_server_type_11
5319,transit_server_type_11
3361,transit_server_type_20
12562,transit_server_type_11
12562,transit_server_type_20
14546,transit_server_type_20
16143,transit_server_type_15
13755,transit_server_type_15
7928,transit_server_type_15
555,transit_server_type_15
14521,transit_server_type_15
14521,transit_server_type_11
8674,transit_server_type_11
8674,transit_server_type_15
3984,transit_server_type_15
14696,transit_server_type_15
3100,transit_server_type_15
15247,transit_server_type_11
15247,transit_server_type_15
13278,transit_server_type_15
3579,transit_server_type_11
3579,transit_server_type_15
6421,transit_server_type_11
6421,transit_server_type_15
4149,transit_server_type_15
4149,transit_server_type_11
12040,transit_server_type_15
12040,transit_server_type_11
4731,transit_server_type_15
4731,transit_server_type_11
7226,transit_server_type_15
7226,transit_server_type_11
2172,transit_server_type_11
2172,transit_server_type_15
7151,transit_server_type_15
18019,transit_server_type_15
8299,transit_server_type_15
8299,transit_server_type_11
11889,transit_server_type_11
11889,transit_server_type_15
10061,transit_server_type_15
10061,transit_server_type_11
4550,transit_server_type_15
4550,transit_server_type_11
13795,transit_server_type_15
8929,transit_server_type_15
8929,transit_server_type_11
4046,transit_server_type_15
4046,transit_server_type_11
18045,transit_server_type_15
9663,transit_server_type_15
11787,transit_server_type_15
10094,transit_server_type_11
10094,transit_server_type_15
13343,transit_server_type_15
9375,transit_server_type_15
6085,transit_server_type_15
12427,transit_server_type_15
12427,transit_server_type_11
7037,transit_server_type_11
7037,transit_server_type_15
13868,transit_server_type_15
3927,transit_server_type_15
3927,transit_server_type_11
838,transit_server_type_15
10397,transit_server_type_15
4231,transit_server_type_15
7193,transit_server_type_11
7193,transit_server_type_15
7741,transit_server_type_15
7741,transit_server_type_11
12265,transit_server_type_15
11260,transit_server_type_15
8861,transit_server_type_15
8861,transit_server_type_11
17176,transit_server_type_15
17176,transit_server_type_11
342,transit_server_type_15
11249,transit_server_type_15
12771,transit_server_type_15
16857,transit_server_type_15
16728,transit_server_type_15
17285,transit_server_type_11
17285,transit_server_type_15
17636,transit_server_type_15
3716,transit_server_type_15
11240,transit_server_type_15
14384,transit_server_type_11
14384,transit_server_type_15
3338,transit_server_type_11
3338,transit_server_type_15
7855,transit_server_type_11
7855,transit_server_type_15
8643,transit_server_type_15
2254,transit_server_type_15
14800,transit_server_type_38
14800,transit_server_type_15
17722,transit_server_type_15
17722,transit_server_type_38
6690,transit_server_type_15
10375,transit_server_type_11
10375,transit_server_type_15
15908,transit_server_type_15
3857,transit_server_type_11
3857,transit_server_type_15
11583,transit_server_type_11
11583,transit_server_type_15
4403,transit_server_type_15
10614,transit_server_type_15
16410,transit_server_type_15
5513,transit_server_type_15
5513,transit_server_type_11
2648,transit_server_type_15
5310,transit_server_type_11
5310,transit_server_type_15
360,transit_server_type_15
9749,transit_server_type_15
9147,transit_server_type_11
9147,transit_server_type_15
5658,transit_server_type_15
8449,transit_server_type_15
5168,transit_server_type_11
5168,transit_server_type_15
373,transit_server_type_15
8296,transit_server_type_15
5569,transit_server_type_15
5655,transit_server_type_15
13529,transit_server_type_15
3143,transit_server_type_15
10546,transit_server_type_15
10546,transit_server_type_11
8558,transit_server_type_15
8558,transit_server_type_11
5508,transit_server_type_15
5508,transit_server_type_11
13465,transit_server_type_15
4005,transit_server_type_15
10990,transit_server_type_15
10990,transit_server_type_54
4224,transit_server_type_15
7115,transit_server_type_15
9024,transit_server_type_15
3241,transit_server_type_15
9732,transit_server_type_11
9732,transit_server_type_15
18191,transit_server_type_15
7490,transit_server_type_11
7490,transit_server_type_15
15595,transit_server_type_15
16308,transit_server_type_15
2592,transit_server_type_15
15500,transit_server_type_15
15831,transit_server_type_15
6292,transit_server_type_15
9982,transit_server_type_15
4641,transit_server_type_15
4704,transit_server_type_15
13589,transit_server_type_15
2419,transit_server_type_15
10591,transit_server_type_15
6651,transit_server_type_15
14076,transit_server_type_11
14076,transit_server_type_15
17826,transit_server_type_15
8780,transit_server_type_15
70,transit_server_type_15
7807,transit_server_type_15
145,transit_server_type_15
3309,transit_server_type_15
17014,transit_server_type_15
3268,transit_server_type_15
9042,transit_server_type_8
9042,transit_server_type_15
3786,transit_server_type_8
3786,transit_server_type_15
3786,transit_server_type_54
3786,transit_server_type_11
15848,transit_server_type_11
15848,transit_server_type_54
15848,transit_server_type_15
15253,transit_server_type_54
15253,transit_server_type_11
15253,transit_server_type_15
2825,transit_server_type_15
2825,transit_server_type_54
13535,transit_server_type_11
13535,transit_server_type_15
13535,transit_server_type_54
6547,transit_server_type_54
6547,transit_server_type_15
8310,transit_server_type_15
17983,transit_server_type_11
17983,transit_server_type_54
17983,transit_server_type_15
11048,transit_server_type_15
3567,transit_server_type_11
3567,transit_server_type_15
18524,transit_server_type_11
18524,transit_server_type_15
18524,transit_server_type_54
6965,transit_server_type_11
6965,transit_server_type_54
6965,transit_server_type_15
16231,transit_server_type_11
16231,transit_server_type_15
2745,transit_server_type_15
11784,transit_server_type_11
11784,transit_server_type_15
505,transit_server_type_15
5187,transit_server_type_15
2909,transit_server_type_15
18158,transit_server_type_15
14961,transit_server_type_15
15832,transit_server_type_11
15832,transit_server_type_15
10091,transit_server_type_38
12809,transit_server_type_54
12809,transit_server_type_38
9370,transit_server_type_20
5897,transit_server_type_11
5897,transit_server_type_15
14355,transit_server_type_11
10659,transit_server_type_11
4693,transit_server_type_11
7613,transit_server_type_11
11554,transit_server_type_11
11365,transit_server_type_11
10941,transit_server_type_11
17395,transit_server_type_11
9560,transit_server_type_11
14378,transit_server_type_11
12948,transit_server_type_11
9777,transit_server_type_11
13884,transit_server_type_11
11220,transit_server_type_11
1310,transit_server_type_11
928,transit_server_type_11
4449,transit_server_type_11
17284,transit_server_type_11
14252,transit_server_type_11
11358,transit_server_type_11
3473,transit_server_type_11
8146,transit_server_type_11
12009,transit_server_type_11
6936,transit_server_type_11
5311,transit_server_type_11
8591,transit_server_type_11
14179,transit_server_type_11
10957,transit_server_type_11
15277,transit_server_type_11
18303,transit_server_type_11
7324,transit_server_type_11
10381,transit_server_type_11
7298,transit_server_type_11
13166,transit_server_type_11
16606,transit_server_type_11
16713,transit_server_type_11
7287,transit_server_type_11
7287,transit_server_type_24
10918,transit_server_type_11
1748,transit_server_type_11
14088,transit_server_type_11
3978,transit_server_type_11
975,transit_server_type_11
6593,transit_server_type_11
12736,transit_server_type_11
8016,transit_server_type_11
2277,transit_server_type_11
226,transit_server_type_11
421,transit_server_type_11
15920,transit_server_type_11
3986,transit_server_type_11
13092,transit_server_type_11
12740,transit_server_type_11
1877,transit_server_type_13
1877,transit_server_type_11
7833,transit_server_type_22
7833,transit_server_type_13
7833,transit_server_type_11
7833,transit_server_type_14
8551,transit_server_type_11
5509,transit_server_type_11
13056,transit_server_type_23
13056,transit_server_type_11
13056,transit_server_type_13
6152,transit_server_type_13
6152,transit_server_type_11
15097,transit_server_type_14
15097,transit_server_type_11
11264,transit_server_type_14
11264,transit_server_type_11
18405,transit_server_type_24
18405,transit_server_type_23
7286,transit_server_type_13
11280,transit_server_type_23
150,transit_server_type_18
150,transit_server_type_13
150,transit_server_type_11
7005,transit_server_type_23
2760,transit_server_type_23
2760,transit_server_type_14
2760,transit_server_type_11
11457,transit_server_type_13
11457,transit_server_type_18
11457,transit_server_type_11
9168,transit_server_type_13
9168,transit_server_type_18
9168,transit_server_type_11
4365,transit_server_type_11
4365,transit_server_type_13
6223,transit_server_type_13
6223,transit_server_type_11
451,transit_server_type_18
451,transit_server_type_11
451,transit_server_type_13
4499,transit_server_type_13
16268,transit_server_type_23
16268,transit_server_type_20
16268,transit_server_type_13
16268,transit_server_type_14
16268,transit_server_type_11
1329,transit_server_type_13
1329,transit_server_type_11
940,transit_server_type_23
2591,transit_server_type_13
2591,transit_server_type_11
17318,transit_server_type_23
8050,transit_server_type_22
8050,transit_server_type_11
17208,transit_server_type_22
17208,transit_server_type_11
17208,transit_server_type_23
6610,transit_server_type_11
6610,transit_server_type_23
6610,transit_server_type_22
1393,transit_server_type_23
1393,transit_server_type_22
10358,transit_server_type_13
2563,transit_server_type_13
2563,transit_server_type_11
7460,transit_server_type_11
7460,transit_server_type_13
5688,transit_server_type_11
5688,transit_server_type_13
14715,transit_server_type_11
1820,transit_server_type_11
7992,transit_server_type_11
8389,transit_server_type_11
11369,transit_server_type_11
1280,transit_server_type_11
1280,transit_server_type_24
1280,transit_server_type_9
14564,transit_server_type_9
14564,transit_server_type_11
4911,transit_server_type_11
2438,transit_server_type_11
6671,transit_server_type_11
18330,transit_server_type_11
2441,transit_server_type_11
3109,transit_server_type_11
225,transit_server_type_11
11774,transit_server_type_11
8179,transit_server_type_11
4137,transit_server_type_11
10303,transit_server_type_20
10303,transit_server_type_32
10303,transit_server_type_11
10303,transit_server_type_21
3166,transit_server_type_11
2233,transit_server_type_11
10196,transit_server_type_11
7658,transit_server_type_11
3249,transit_server_type_11
3249,transit_server_type_24
17080,transit_server_type_20
6916,transit_server_type_11
4945,transit_server_type_11
2980,transit_server_type_11
15617,transit_server_type_11
2031,transit_server_type_11
4394,transit_server_type_11
14039,transit_server_type_11
12394,transit_server_type_11
17188,transit_server_type_11
10768,transit_server_type_11
14946,transit_server_type_11
15170,transit_server_type_11
16420,transit_server_type_11
4801,transit_server_type_11
337,transit_server_type_11
17843,transit_server_type_11
4260,transit_server_type_11
10538,transit_server_type_11
3623,transit_server_type_11
14139,transit_server_type_11
4225,transit_server_type_11
14627,transit_server_type_11
17184,transit_server_type_11
5818,transit_server_type_11
13585,transit_server_type_11
271,transit_server_type_11
10229,transit_server_type_11
12695,transit_server_type_11
5891,transit_server_type_11
6903,transit_server_type_11
7340,transit_server_type_11
5104,transit_server_type_30
13491,transit_server_type_10
1968,transit_server_type_10
1968,transit_server_type_27
12909,transit_server_type_10
11525,transit_server_type_11
16925,transit_server_type_11
1008,transit_server_type_11
8985,transit_server_type_20
9796,transit_server_type_11
15472,transit_server_type_21
17012,transit_server_type_20
439,transit_server_type_24
8537,transit_server_type_11
15163,transit_server_type_11
14366,transit_server_type_20
13424,transit_server_type_20
9257,transit_server_type_20
14759,transit_server_type_20
2088,transit_server_type_11
9970,transit_server_type_11
6890,transit_server_type_11
15979,transit_server_type_11
10734,transit_server_type_11
12314,transit_server_type_11
4156,transit_server_type_11
8864,transit_server_type_11
13964,transit_server_type_15
1082,transit_server_type_15
1082,transit_server_type_11
4258,transit_server_type_15
9049,transit_server_type_15
606,transit_server_type_15
606,transit_server_type_11
7821,transit_server_type_15
13859,transit_server_type_15
4136,transit_server_type_15
3447,transit_server_type_15
3447,transit_server_type_11
8064,transit_server_type_15
14553,transit_server_type_11
14553,transit_server_type_15
16342,transit_server_type_11
16342,transit_server_type_15
13676,transit_server_type_11
13676,transit_server_type_15
2731,transit_server_type_15
15610,transit_server_type_11
15610,transit_server_type_15
6032,transit_server_type_11
6032,transit_server_type_15
17402,transit_server_type_15
18196,transit_server_type_15
6719,transit_server_type_15
13825,transit_server_type_15
3008,transit_server_type_15
10089,transit_server_type_15
10089,transit_server_type_11
17777,transit_server_type_11
17777,transit_server_type_15
17773,transit_server_type_15
7010,transit_server_type_11
7010,transit_server_type_15
473,transit_server_type_15
7408,transit_server_type_15
13710,transit_server_type_15
13710,transit_server_type_11
17742,transit_server_type_15
17742,transit_server_type_11
13359,transit_server_type_11
13359,transit_server_type_15
18510,transit_server_type_15
11845,transit_server_type_15
11845,transit_server_type_11
11845,transit_server_type_20
13970,transit_server_type_11
13970,transit_server_type_15
846,transit_server_type_15
9097,transit_server_type_15
5204,transit_server_type_15
5003,transit_server_type_15
12113,transit_server_type_15
17059,transit_server_type_15
1170,transit_server_type_15
1339,transit_server_type_11
1339,transit_server_type_15
17002,transit_server_type_15
10864,transit_server_type_15
10864,transit_server_type_11
17421,transit_server_type_15
11818,transit_server_type_15
8402,transit_server_type_15
14771,transit_server_type_15
7980,transit_server_type_15
9284,transit_server_type_15
247,transit_server_type_15
9236,transit_server_type_15
14203,transit_server_type_11
14203,transit_server_type_15
1127,transit_server_type_15
14939,transit_server_type_15
4392,transit_server_type_15
4392,transit_server_type_11
17591,transit_server_type_15
2115,transit_server_type_15
17480,transit_server_type_15
13046,transit_server_type_15
7208,transit_server_type_15
16286,transit_server_type_15
8220,transit_server_type_15
17744,transit_server_type_15
8209,transit_server_type_15
3969,transit_server_type_15
15412,transit_server_type_15
16418,transit_server_type_15
8199,transit_server_type_15
11346,transit_server_type_15
11346,transit_server_type_11
11561,transit_server_type_15
4364,transit_server_type_15
18124,transit_server_type_15
9081,transit_server_type_15
5328,transit_server_type_15
16319,transit_server_type_15
16608,transit_server_type_15
4837,transit_server_type_11
4837,transit_server_type_15
13205,transit_server_type_11
13205,transit_server_type_15
5413,transit_server_type_15
2149,transit_server_type_15
16972,transit_server_type_15
4008,transit_server_type_15
8941,transit_server_type_15
12565,transit_server_type_15
13691,transit_server_type_15
7084,transit_server_type_15
10980,transit_server_type_15
9510,transit_server_type_15
5577,transit_server_type_15
7127,transit_server_type_15
2929,transit_server_type_15
2929,transit_server_type_11
10695,transit_server_type_15
16754,transit_server_type_15
3904,transit_server_type_15
833,transit_server_type_15
18506,transit_server_type_15
8860,transit_server_type_15
6634,transit_server_type_15
11775,transit_server_type_11
11775,transit_server_type_15
11873,transit_server_type_15
14924,transit_server_type_15
14045,transit_server_type_15
18395,transit_server_type_15
17865,transit_server_type_15
11723,transit_server_type_15
8177,transit_server_type_15
16515,transit_server_type_15
15927,transit_server_type_15
2794,transit_server_type_15
4664,transit_server_type_11
4664,transit_server_type_15
10869,transit_server_type_11
10869,transit_server_type_15
18360,transit_server_type_15
18360,transit_server_type_11
10986,transit_server_type_15
10986,transit_server_type_11
4472,transit_server_type_15
3977,transit_server_type_15
3977,transit_server_type_11
13999,transit_server_type_15
1608,transit_server_type_15
6464,transit_server_type_15
6464,transit_server_type_11
355,transit_server_type_11
355,transit_server_type_15
16979,transit_server_type_15
16979,transit_server_type_11
8431,transit_server_type_11
8431,transit_server_type_15
2222,transit_server_type_11
2222,transit_server_type_15
3834,transit_server_type_11
3834,transit_server_type_15
2086,transit_server_type_8
2086,transit_server_type_15
2086,transit_server_type_11
7170,transit_server_type_11
7170,transit_server_type_8
7170,transit_server_type_15
903,transit_server_type_15
15383,transit_server_type_15
13105,transit_server_type_15
1909,transit_server_type_15
1909,transit_server_type_11
5740,transit_server_type_11
5740,transit_server_type_15
9305,transit_server_type_15
5703,transit_server_type_11
5703,transit_server_type_15
1296,transit_server_type_15
6877,transit_server_type_15
11069,transit_server_type_15
448,transit_server_type_15
448,transit_server_type_11
2720,transit_server_type_11
2720,transit_server_type_15
4649,transit_server_type_15
4649,transit_server_type_21
4649,transit_server_type_11
3090,transit_server_type_15
3090,transit_server_type_11
12299,transit_server_type_15
13070,transit_server_type_15
396,transit_server_type_15
7301,transit_server_type_15
7083,transit_server_type_15
11556,transit_server_type_15
3061,transit_server_type_11
3061,transit_server_type_15
1153,transit_server_type_15
15386,transit_server_type_15
399,transit_server_type_11
399,transit_server_type_15
6075,transit_server_type_15
16297,transit_server_type_15
13997,transit_server_type_15
17534,transit_server_type_15
15656,transit_server_type_15
11218,transit_server_type_15
16690,transit_server_type_15
16690,transit_server_type_11
4229,transit_server_type_15
17735,transit_server_type_15
2703,transit_server_type_15
5179,transit_server_type_15
5603,transit_server_type_15
18509,transit_server_type_11
18509,transit_server_type_15
17274,transit_server_type_15
10553,transit_server_type_15
13342,transit_server_type_15
6840,transit_server_type_15
18277,transit_server_type_15
2376,transit_server_type_15
228,transit_server_type_15
12803,transit_server_type_15
