id,area_code,outage_duration
2488,area_133,0
8328,area_953,0
105,area_376,1
8078,area_127,0
3785,area_963,0
16256,area_12,1
15102,area_1008,2
1470,area_657,1
3291,area_734,2
13458,area_976,1
1620,area_976,1
9783,area_443,1
455,area_124,0
12575,area_471,0
11899,area_1034,0
2686,area_274,0
9271,area_1066,1
3370,area_1052,2
1570,area_990,1
17266,area_298,0
2499,area_1030,1
7001,area_600,2
558,area_1092,1
2007,area_355,1
5212,area_467,0
7874,area_126,0
14743,area_1007,0
2292,area_773,0
5449,area_106,0
16831,area_266,0
4589,area_126,0
9100,area_629,0
2557,area_998,0
10990,area_834,2
12197,area_166,1
17407,area_100,0
11549,area_719,0
3595,area_528,0
9347,area_684,1
2348,area_615,0
12097,area_812,0
18119,area_9,0
8163,area_821,2
4146,area_1026,0
10737,area_244,0
10230,area_477,0
16332,area_124,0
9734,area_272,1
1914,area_135,0
15567,area_924,0
12692,area_816,0
2836,area_673,0
16774,area_363,1
10331,area_899,2
656,area_481,0
10330,area_1097,1
9231,area_980,1
3527,area_288,1
17977,area_404,1
18363,area_609,1
18046,area_475,0
7084,area_845,1
14049,area_500,0
3535,area_763,2
9962,area_1042,0
17314,area_1086,2
7847,area_931,0
8514,area_1075,2
8748,area_280,0
6744,area_1042,1
18428,area_126,0
14299,area_124,0
18191,area_834,2
429,area_793,0
8374,area_435,1
10070,area_126,0
7385,area_1017,2
1086,area_1093,0
7235,area_734,0
12787,area_283,1
11229,area_358,0
3979,area_95,0
9932,area_425,0
11726,area_963,0
5556,area_821,1
810,area_1025,0
9044,area_496,0
10212,area_853,0
13847,area_378,0
11755,area_814,0
4437,area_122,0
10353,area_481,0
16039,area_400,0
16114,area_325,1
12178,area_684,1
16079,area_972,1
16230,area_9,0
1656,area_465,0
17666,area_494,0
6317,area_600,1
12824,area_646,1
11581,area_1018,0
7401,area_924,0
7316,area_886,0
12445,area_2,1
8864,area_845,0
12038,area_349,0
1046,area_710,0
8427,area_126,0
341,area_122,0
12016,area_480,0
15092,area_814,0
9114,area_829,0
17925,area_603,0
16261,area_175,0
7677,area_418,0
14226,area_466,0
14409,area_793,0
10207,area_756,1
17701,area_803,1
10445,area_1007,0
7085,area_760,0
8830,area_471,0
12832,area_476,0
17240,area_1100,2
17865,area_846,0
11330,area_1036,0
15256,area_1052,0
15532,area_220,1
3043,area_1025,0
15551,area_812,0
13414,area_763,0
18295,area_984,0
6790,area_535,1
3681,area_157,0
6973,area_939,0
12539,area_695,0
2464,area_7,0
4769,area_646,1
12839,area_705,1
12957,area_95,0
5811,area_481,0
2607,area_638,0
3894,area_1052,0
15660,area_948,1
12475,area_155,0
9289,area_742,0
2184,area_1014,0
9741,area_263,1
14321,area_500,0
9065,area_9,0
9451,area_469,0
17160,area_124,0
17966,area_795,0
4590,area_474,0
3183,area_856,2
13382,area_1020,2
8592,area_479,0
4065,area_238,0
12714,area_964,1
392,area_810,0
5280,area_1,1
207,area_506,0
7614,area_380,0
17360,area_1108,0
10444,area_230,0
7951,area_1031,1
8470,area_167,0
7140,area_989,1
14501,area_511,0
9386,area_2,0
6946,area_745,0
5742,area_704,0
10609,area_714,0
10153,area_270,0
2952,area_522,0
8333,area_798,2
12625,area_826,0
16497,area_909,2
5562,area_995,2
5056,area_122,0
17814,area_878,0
7139,area_493,0
16593,area_1024,0
9795,area_479,0
4835,area_508,0
4024,area_602,0
3652,area_536,1
10998,area_9,0
7521,area_369,0
10448,area_704,2
3880,area_972,0
8096,area_8,0
14976,area_963,0
720,area_154,1
2599,area_1066,0
9005,area_471,0
17739,area_328,1
15959,area_990,1
3349,area_125,0
10489,area_1100,2
5218,area_496,0
615,area_445,1
4119,area_898,0
3381,area_370,0
17301,area_895,1
2028,area_645,0
15652,area_894,0
4496,area_693,1
859,area_402,1
4052,area_885,2
13905,area_126,0
3804,area_193,0
5641,area_684,2
10598,area_651,0
3098,area_793,0
18346,area_445,0
1079,area_135,1
8502,area_245,0
12431,area_471,0
15650,area_133,0
1557,area_181,0
12660,area_947,1
13600,area_1106,0
12750,area_1107,2
15825,area_931,0
6683,area_120,0
12145,area_645,2
8682,area_1054,0
5669,area_390,1
10071,area_143,0
13288,area_193,0
14399,area_919,0
15215,area_442,1
2392,area_734,0
1495,area_734,0
6824,area_740,0
13308,area_846,1
8407,area_153,0
5726,area_1046,2
8179,area_839,0
18179,area_627,0
16354,area_658,0
13294,area_588,0
3112,area_1006,0
3857,area_834,2
2735,area_760,0
7151,area_834,0
5116,area_499,0
4842,area_499,0
17690,area_798,1
2808,area_155,0
1537,area_266,0
16206,area_738,1
14493,area_925,0
9198,area_653,2
18207,area_8,1
10138,area_485,0
12230,area_166,0
7454,area_210,0
5114,area_1061,0
14230,area_995,1
4818,area_348,1
18508,area_709,0
17943,area_475,0
15765,area_466,0
2452,area_116,1
11937,area_139,0
3970,area_122,0
13196,area_151,1
14431,area_894,1
680,area_373,0
3155,area_181,0
5424,area_305,1
8985,area_841,1
967,area_892,2
8413,area_493,0
1349,area_1007,0
9689,area_126,0
17490,area_584,0
15753,area_921,0
5147,area_962,1
11419,area_734,0
9098,area_709,0
946,area_114,0
4576,area_477,0
14536,area_984,1
1813,area_607,0
17699,area_814,0
18463,area_229,1
18466,area_603,0
7974,area_373,0
8408,area_790,0
2364,area_118,0
5827,area_7,0
18490,area_1008,0
11300,area_485,0
12013,area_484,0
11258,area_380,0
16092,area_734,0
6837,area_102,0
2269,area_814,0
4160,area_97,0
5217,area_475,0
15751,area_964,0
16190,area_126,0
16637,area_473,0
6137,area_811,0
6234,area_734,0
4004,area_292,1
6798,area_638,2
12304,area_995,2
16352,area_798,2
15877,area_26,1
5456,area_995,1
10476,area_810,0
20,area_79,0
13547,area_921,2
6166,area_1046,1
1110,area_1042,2
12579,area_472,0
16922,area_122,0
15068,area_478,0
7123,area_1052,2
15781,area_627,0
9630,area_884,0
14946,area_839,1
9923,area_74,0
8783,area_898,0
16491,area_821,2
8387,area_328,0
1625,area_788,0
7286,area_837,1
12337,area_977,1
11534,area_921,1
15237,area_33,1
7651,area_120,0
12494,area_469,0
9297,area_283,0
4361,area_13,1
9327,area_498,0
6491,area_734,2
6811,area_124,0
7391,area_466,0
12464,area_466,0
11818,area_845,2
2943,area_760,0
16046,area_471,0
1534,area_399,0
6449,area_122,0
16296,area_805,0
5312,area_242,0
11710,area_491,0
13957,area_603,0
5438,area_475,0
10614,area_834,1
18444,area_373,0
12541,area_691,0
13433,area_495,0
7907,area_1082,0
5731,area_1019,0
3560,area_466,0
13417,area_613,0
16581,area_467,0
11463,area_494,0
14888,area_465,0
17461,area_745,1
17975,area_1094,1
6794,area_1050,1
15224,area_600,2
7383,area_1109,1
18309,area_613,1
5607,area_607,0
18168,area_120,1
10275,area_803,1
7373,area_921,1
13291,area_1046,0
10361,area_300,0
6742,area_899,0
17927,area_504,0
5478,area_810,0
6765,area_600,0
15565,area_116,0
1742,area_507,0
17110,area_856,1
16145,area_1061,2
9176,area_756,0
17922,area_890,0
975,area_836,0
1730,area_1110,0
3755,area_1037,0
7153,area_638,0
1576,area_95,0
2496,area_13,0
14794,area_119,0
6737,area_822,0
15060,area_803,1
6393,area_13,0
8447,area_16,0
5209,area_141,0
2041,area_759,0
17322,area_949,1
8382,area_189,0
10317,area_478,0
1223,area_314,1
13182,area_463,0
6724,area_707,0
503,area_962,1
18317,area_172,0
7169,area_643,1
6625,area_489,0
16916,area_1107,2
14040,area_135,0
7241,area_288,0
2397,area_104,0
17454,area_793,0
15316,area_613,0
10596,area_374,0
18297,area_1061,0
17078,area_12,0
12610,area_648,1
12122,area_794,0
4120,area_745,0
5063,area_826,1
10892,area_853,0
6303,area_477,0
3480,area_133,0
14992,area_600,2
44,area_451,0
3772,area_613,0
2564,area_406,1
14684,area_710,0
7045,area_524,0
10015,area_714,1
16485,area_244,0
7851,area_1008,2
9796,area_842,0
18331,area_957,0
16761,area_153,0
2221,area_1061,0
10516,area_1007,1
4811,area_497,0
13165,area_495,0
8662,area_1030,1
5708,area_380,0
6650,area_318,0
10956,area_102,0
8513,area_869,0
9475,area_314,0
9148,area_903,0
7575,area_963,0
6779,area_169,0
14724,area_684,1
8259,area_943,1
9506,area_240,0
4454,area_734,1
7669,area_709,0
13071,area_655,0
12037,area_151,1
12420,area_691,1
5269,area_124,0
12095,area_471,0
15998,area_899,0
18027,area_242,0
8802,area_646,1
17016,area_891,0
4491,area_793,0
10085,area_242,0
12997,area_1067,1
14085,area_392,1
8805,area_153,1
7071,area_180,0
12815,area_921,1
15624,area_613,1
13040,area_742,0
16370,area_950,1
12255,area_938,1
4952,area_505,0
4165,area_1050,1
12008,area_118,0
13373,area_760,1
11594,area_479,0
12879,area_1100,2
5321,area_95,0
7330,area_485,0
17555,area_16,1
6820,area_489,0
12495,area_1019,0
5279,area_548,0
11012,area_1107,2
16210,area_727,0
13371,area_763,2
4352,area_226,0
9877,area_819,0
1997,area_1100,2
9221,area_653,1
13578,area_1042,0
14947,area_242,0
12596,area_218,0
17608,area_403,1
4308,area_914,0
15862,area_2,1
9992,area_756,0
795,area_723,1
9182,area_380,0
10902,area_1008,0
1203,area_472,0
4441,area_627,0
4548,area_814,0
2147,area_976,2
9110,area_467,0
15839,area_522,0
18535,area_133,0
16048,area_1109,1
15390,area_242,0
4327,area_485,0
13546,area_395,1
1154,area_252,1
1446,area_236,0
14872,area_978,1
6208,area_1007,0
16197,area_891,0
15037,area_790,0
7712,area_126,0
12493,area_137,0
7033,area_684,0
2765,area_734,0
2253,area_478,0
772,area_763,1
9178,area_911,1
6470,area_892,0
5995,area_91,0
16694,area_810,1
2577,area_1052,0
9083,area_474,0
13164,area_899,0
10084,area_957,0
17593,area_470,0
15698,area_504,0
15558,area_618,0
6283,area_638,2
13495,area_881,1
15657,area_102,0
16009,area_661,0
6495,area_984,0
10774,area_89,1
1117,area_17,0
4149,area_834,0
13526,area_909,1
14166,area_1033,0
10340,area_976,0
17306,area_159,1
6331,area_619,0
15004,area_181,1
15604,area_944,0
13421,area_413,0
5866,area_1052,1
1759,area_769,0
9361,area_1066,1
7552,area_793,0
13971,area_126,0
2214,area_1008,1
8054,area_472,0
3028,area_488,0
7759,area_465,0
14866,area_126,0
7292,area_653,0
3333,area_1100,2
12471,area_171,0
453,area_619,0
16366,area_1107,0
1678,area_120,0
13500,area_520,0
16948,area_47,0
17157,area_470,0
12734,area_798,0
6890,area_844,1
18174,area_1053,0
16255,area_1075,1
2753,area_489,0
5673,area_798,0
5569,area_834,2
15360,area_687,0
13295,area_831,1
6395,area_100,0
3394,area_124,0
2319,area_272,0
10171,area_1050,1
9730,area_1100,1
839,area_825,1
10458,area_638,2
588,area_921,2
4328,area_823,1
6405,area_938,0
9543,area_499,0
17470,area_1008,1
13548,area_738,1
3455,area_662,1
4535,area_1008,0
1878,area_884,0
15329,area_957,0
413,area_944,1
2854,area_1011,1
3035,area_1088,1
5232,area_821,2
17506,area_875,1
922,area_790,1
9927,area_288,1
14350,area_239,0
7781,area_893,2
2937,area_613,0
357,area_894,0
5750,area_653,1
12289,area_122,0
12077,area_810,0
4401,area_802,1
1621,area_1020,1
3388,area_147,0
7796,area_416,1
13854,area_367,0
11692,area_628,0
16406,area_944,0
8569,area_127,0
12869,area_130,1
17551,area_815,1
7774,area_962,2
6729,area_894,0
5255,area_599,0
16798,area_450,0
18215,area_931,0
6752,area_919,0
14462,area_1010,0
10027,area_684,1
16095,area_618,2
13658,area_498,0
89,area_253,0
13354,area_1008,2
15562,area_133,0
18536,area_821,0
18008,area_1055,0
3647,area_155,0
10342,area_746,0
8000,area_816,1
740,area_91,1
13737,area_518,0
14845,area_106,0
1197,area_479,0
2947,area_505,0
15941,area_124,0
6088,area_690,0
10322,area_124,0
8475,area_238,1
6312,area_488,0
10057,area_500,0
18409,area_810,2
8323,area_1099,0
17170,area_508,0
4700,area_962,2
16262,area_504,0
18200,area_1048,1
3212,area_1097,1
6727,area_995,1
8215,area_892,0
16771,area_479,0
14803,area_208,0
8094,area_1050,0
9705,area_126,0
4743,area_119,0
17100,area_476,0
4640,area_1008,2
16555,area_126,0
11815,area_478,0
6785,area_126,1
6643,area_51,1
11582,area_424,1
14124,area_758,1
6288,area_999,1
183,area_1026,1
10156,area_95,1
13189,area_687,0
15097,area_837,1
10177,area_600,2
17370,area_866,2
15196,area_177,0
17569,area_793,0
15474,area_152,1
5090,area_382,0
11810,area_116,0
12893,area_1061,1
5070,area_684,0
13453,area_1009,0
13945,area_914,1
5138,area_790,1
5871,area_1086,1
6093,area_812,0
6957,area_1063,0
4906,area_998,1
5210,area_468,0
15140,area_957,0
13004,area_821,0
18118,area_760,0
13144,area_763,1
4204,area_957,0
13031,area_435,1
1993,area_963,0
15918,area_283,0
16464,area_520,0
12276,area_1008,1
3682,area_714,1
18414,area_1099,0
11716,area_311,0
8616,area_1026,0
2396,area_9,0
1080,area_664,0
11591,area_149,1
3496,area_481,1
9495,area_181,0
543,area_798,2
7040,area_891,0
8273,area_830,1
6966,area_918,1
7765,area_509,0
15185,area_470,0
1735,area_934,0
6085,area_834,1
3802,area_409,1
10127,area_1088,1
9626,area_1063,0
6492,area_695,0
5903,area_344,0
9754,area_644,1
17371,area_745,1
14999,area_157,0
8278,area_499,0
1065,area_600,0
15300,area_93,0
10690,area_126,0
6067,area_627,0
11650,area_763,2
16521,area_810,1
7830,area_135,0
11897,area_937,0
1874,area_314,1
8658,area_459,0
16355,area_145,1
7861,area_1048,0
6129,area_1044,0
4629,area_1018,0
14832,area_963,0
4646,area_126,0
15857,area_1086,0
5406,area_793,0
4623,area_1008,1
12774,area_278,1
998,area_878,0
13046,area_845,1
3752,area_149,0
12383,area_601,2
14212,area_1089,2
1415,area_1107,1
16311,area_896,1
9663,area_834,1
4754,area_883,0
9123,area_691,0
5370,area_1015,1
16579,area_535,0
11260,area_834,2
5628,area_369,0
17625,area_976,0
5854,area_124,0
2306,area_485,0
1383,area_17,1
17127,area_519,0
16345,area_613,1
6106,area_497,0
10805,area_509,0
14962,area_499,0
317,area_236,0
14163,area_479,0
15303,area_810,0
14383,area_523,0
16199,area_600,1
6993,area_500,0
16671,area_95,0
984,area_445,0
13102,area_460,0
18262,area_278,0
2541,area_1103,0
5849,area_311,1
15804,area_894,0
7786,area_382,0
9306,area_906,1
9127,area_1024,0
16800,area_472,0
1397,area_407,0
3266,area_707,0
6668,area_895,1
16868,area_380,0
15143,area_124,0
15406,area_157,0
1111,area_915,1
7912,area_1030,0
4280,area_460,1
7984,area_752,0
11846,area_976,1
33,area_473,0
17217,area_469,0
6984,area_663,0
10971,area_600,0
17246,area_465,0
1513,area_613,2
3431,area_102,1
16495,area_849,0
6024,area_181,0
1829,area_240,0
17094,area_334,0
16550,area_313,0
17460,area_1100,1
12764,area_653,0
4664,area_846,0
16504,area_496,0
17004,area_601,0
17297,area_415,1
2461,area_496,0
11386,area_356,0
8559,area_846,1
1941,area_808,0
2490,area_167,1
10789,area_135,0
15746,area_152,0
1222,area_734,2
5433,area_91,1
3341,area_1107,0
2285,area_738,0
4792,area_664,0
3927,area_834,2
12385,area_1100,2
7480,area_684,0
12712,area_418,0
14159,area_300,0
3718,area_798,2
2497,area_925,1
6337,area_1107,2
5709,area_736,0
4881,area_1086,1
3364,area_13,1
2613,area_126,0
9606,area_252,1
14701,area_653,1
14989,area_469,0
8377,area_161,1
1579,area_793,0
10958,area_1079,0
17273,area_789,1
14182,area_1104,0
18365,area_240,0
18394,area_595,1
15934,area_803,0
5809,area_124,0
15955,area_885,0
4381,area_644,2
14707,area_500,0
9946,area_1049,0
15710,area_684,2
2186,area_480,0
17965,area_881,0
7547,area_892,0
13112,area_976,0
4657,area_600,1
10698,area_607,0
4064,area_147,1
5100,area_1050,2
9966,area_906,0
10224,area_13,0
5545,area_1007,0
13979,area_533,0
6851,area_126,0
12311,area_921,1
2793,area_1037,0
637,area_122,0
5725,area_995,1
1657,area_496,0
16533,area_684,0
16297,area_846,2
313,area_902,0
8784,area_793,0
2304,area_292,0
13763,area_763,0
9956,area_477,0
17892,area_228,1
2626,area_1112,0
18141,area_734,0
12891,area_938,0
2125,area_603,1
15241,area_189,1
11392,area_270,0
17937,area_878,0
9525,area_298,1
15032,area_814,0
3304,area_1099,1
3003,area_943,1
17025,area_78,1
5749,area_714,1
4738,area_1033,1
8847,area_962,0
11299,area_584,0
10576,area_175,0
11137,area_603,2
7900,area_477,0
4309,area_1008,0
5037,area_976,1
5181,area_700,1
12244,area_1062,0
12450,area_763,0
11112,area_957,1
8114,area_999,0
6220,area_600,2
8023,area_731,0
1619,area_533,0
3380,area_475,0
6915,area_252,0
1148,area_419,1
4745,area_272,1
7298,area_836,0
10746,area_245,0
15274,area_962,1
10226,area_798,1
6583,area_504,0
16379,area_468,0
4711,area_931,0
1751,area_857,1
603,area_507,0
11651,area_102,1
12567,area_566,2
327,area_488,0
657,area_895,1
9180,area_798,1
6386,area_1096,0
14682,area_627,0
13328,area_465,0
17656,area_500,0
13278,area_834,0
11238,area_928,0
8166,area_599,2
2729,area_157,0
9501,area_1024,0
14171,area_17,0
12747,area_206,1
7840,area_133,0
5668,area_490,0
2440,area_1075,2
6235,area_638,0
9345,area_931,0
6287,area_1082,0
16015,area_823,1
1947,area_1100,2
11024,area_131,0
1423,area_891,0
18344,area_197,0
3446,area_100,0
5636,area_489,0
188,area_493,0
4177,area_821,2
7251,area_481,0
6258,area_735,0
10237,area_830,0
2724,area_1092,0
10324,area_65,2
2915,area_228,0
12321,area_242,0
15831,area_834,0
4211,area_19,1
3465,area_1008,0
1299,area_737,0
184,area_995,1
12522,area_1052,0
15433,area_8,0
1456,area_1048,0
13878,area_145,0
470,area_648,0
10154,area_350,1
12454,area_1107,1
6533,area_1056,1
3073,area_1121,1
9177,area_126,0
8918,area_32,0
12640,area_690,0
12605,area_149,0
1702,area_810,1
9838,area_471,0
13067,area_1011,2
3842,area_1027,0
161,area_321,0
13079,area_1023,0
8615,area_474,0
8867,area_328,0
9787,area_1014,1
10461,area_702,1
10857,area_1019,1
6321,area_1026,1
9093,area_766,0
15327,area_805,0
6228,area_494,0
10951,area_468,0
8245,area_443,1
13808,area_1052,2
5786,area_314,0
18012,area_584,0
5184,area_1018,1
4166,area_549,1
3234,area_1031,1
5053,area_116,0
17255,area_100,0
5253,area_1056,1
9722,area_1019,1
11483,area_1112,0
7034,area_957,0
929,area_476,0
10573,area_1117,0
12353,area_1042,0
130,area_7,0
6020,area_1052,1
16891,area_242,0
13331,area_896,0
4611,area_135,0
15249,area_805,0
8558,area_834,0
10642,area_600,2
2019,area_945,0
18195,area_809,0
3831,area_374,0
7514,area_149,1
18441,area_118,0
248,area_122,0
17041,area_1,1
14125,area_699,0
17854,area_794,0
17250,area_1097,0
8150,area_520,0
18173,area_822,0
11877,area_466,0
17361,area_507,0
15888,area_126,0
10587,area_256,0
2680,area_662,0
10537,area_664,0
7264,area_779,2
81,area_147,0
15367,area_962,1
10305,area_477,0
10421,area_91,0
12597,area_609,1
15771,area_846,0
12398,area_976,0
10755,area_722,1
8281,area_793,0
6069,area_373,0
1849,area_1,0
3401,area_893,1
16051,area_1061,2
6561,area_976,2
6614,area_469,0
10005,area_802,0
10996,area_778,2
18180,area_892,1
12297,area_1055,0
3403,area_599,2
10203,area_241,0
8743,area_91,1
9562,area_487,0
13069,area_448,0
360,area_834,2
302,area_91,1
11065,area_810,1
8046,area_899,1
6651,area_834,0
7216,area_853,2
14023,area_448,0
2139,area_505,0
7578,area_914,0
2852,area_760,0
9574,area_931,0
15786,area_44,0
11738,area_1107,1
9199,area_653,0
5507,area_1052,1
9251,area_335,1
14558,area_1107,1
10242,area_480,0
11436,area_1126,0
5603,area_846,0
10866,area_436,1
5794,area_126,1
6822,area_9,0
6592,area_89,0
3022,area_497,0
5954,area_1044,0
6971,area_977,0
11952,area_495,0
17919,area_264,1
9792,area_962,2
4600,area_613,2
11950,area_484,0
190,area_478,0
15463,area_771,0
14902,area_759,1
4511,area_646,1
14395,area_159,0
12409,area_149,0
13936,area_851,0
1764,area_345,0
13686,area_1107,0
14410,area_734,0
12686,area_814,0
1395,area_963,0
17410,area_1051,2
9800,area_802,0
16378,area_830,0
9340,area_627,1
1979,area_244,0
14456,area_808,0
836,area_128,0
16510,area_958,0
6618,area_126,0
2405,area_1063,0
5308,area_522,0
1792,area_255,0
381,area_617,1
17703,area_943,1
11352,area_1019,2
315,area_909,1
3720,area_244,0
15626,area_1017,1
13002,area_734,1
10911,area_211,0
12050,area_860,0
12598,area_159,0
9782,area_1024,0
8608,area_1052,2
6177,area_292,0
8620,area_810,2
13380,area_400,1
4782,area_91,0
928,area_836,0
13007,area_72,0
8423,area_500,0
11593,area_904,0
2471,area_989,1
17994,area_471,0
142,area_734,2
12357,area_476,0
8242,area_962,2
1595,area_890,0
12284,area_1031,1
16840,area_244,0
3849,area_141,1
15830,area_1086,2
17715,area_983,0
5845,area_155,0
1131,area_495,0
11718,area_976,2
7660,area_938,0
11633,area_139,1
10981,area_1026,0
17917,area_763,1
13480,area_1011,1
5696,area_657,0
10715,area_902,1
14485,area_479,0
11193,area_897,1
18170,area_734,2
9146,area_896,0
8294,area_1107,0
18373,area_706,1
14018,area_962,2
8994,area_459,0
4858,area_892,2
11743,area_798,1
16834,area_808,0
4757,area_508,0
14134,area_814,0
4442,area_491,0
16444,area_481,2
5372,area_962,0
13109,area_342,1
11302,area_909,0
10478,area_1119,2
11058,area_1066,0
12159,area_692,1
9363,area_1034,0
5329,area_421,1
16746,area_498,0
8956,area_893,0
10818,area_763,0
10656,area_282,1
14384,area_834,1
16283,area_704,0
2118,area_379,0
9139,area_467,0
1779,area_202,0
131,area_621,1
15986,area_1086,2
10897,area_895,2
4969,area_1117,0
15713,area_477,0
1887,area_326,1
9302,area_485,0
8152,area_756,1
1030,area_692,1
1776,area_798,1
2220,area_818,1
16249,area_126,0
4297,area_270,0
14048,area_978,1
10297,area_956,2
17773,area_845,2
8106,area_1008,2
6233,area_375,0
16563,area_885,0
866,area_785,1
13301,area_1046,0
10526,area_684,0
5046,area_584,1
4416,area_644,0
2381,area_962,1
3415,area_155,0
3004,area_768,0
10760,area_95,0
6769,area_775,0
14596,area_314,0
6126,area_508,0
16033,area_338,1
14201,area_690,0
12602,area_945,0
2581,area_198,0
138,area_684,0
6383,area_798,2
969,area_1079,0
3000,area_921,1
474,area_118,0
1401,area_989,1
12888,area_373,0
4253,area_1104,0
13533,area_891,0
18072,area_788,1
11530,area_522,0
3023,area_803,1
5663,area_661,1
747,area_113,0
5527,area_742,0
9712,area_269,0
1839,area_9,0
8713,area_497,0
5226,area_314,1
8640,area_133,0
11118,area_477,0
6788,area_926,2
12412,area_244,0
17077,area_627,1
2449,area_806,0
18538,area_1106,1
4372,area_857,1
1171,area_696,1
4268,area_97,0
17237,area_878,0
14465,area_365,0
10571,area_793,0
15838,area_445,0
6029,area_756,0
11737,area_615,0
2903,area_1086,2
3731,area_795,0
1321,area_533,0
12613,area_757,0
5872,area_159,0
15977,area_866,2
926,area_1064,0
17871,area_521,0
12496,area_707,0
5172,area_169,0
4178,area_962,0
14349,area_507,0
8031,area_995,1
6319,area_584,0
14082,area_962,2
12619,area_326,0
257,area_1099,0
3034,area_122,0
1910,area_403,1
10475,area_821,0
10675,area_798,2
14714,area_210,0
6253,area_1007,0
