id,outage_type
1761,outage_type_1
7770,outage_type_1
17962,outage_type_1
7664,outage_type_1
10929,outage_type_1
9469,outage_type_1
15813,outage_type_1
4684,outage_type_1
1670,outage_type_1
9145,outage_type_1
2005,outage_type_1
16557,outage_type_2
13024,outage_type_2
13923,outage_type_1
1806,outage_type_1
6586,outage_type_1
8346,outage_type_2
3609,outage_type_2
7562,outage_type_1
8736,outage_type_2
5374,outage_type_2
14149,outage_type_2
9599,outage_type_1
14716,outage_type_1
4138,outage_type_2
9594,outage_type_2
10144,outage_type_2
5420,outage_type_1
13000,outage_type_2
4135,outage_type_1
27,outage_type_1
7160,outage_type_1
12783,outage_type_2
6684,outage_type_1
17441,outage_type_2
10252,outage_type_1
6558,outage_type_1
3929,outage_type_2
12380,outage_type_2
8940,outage_type_2
12563,outage_type_2
13226,outage_type_1
5297,outage_type_1
6974,outage_type_1
10248,outage_type_1
14409,outage_type_1
14499,outage_type_1
10036,outage_type_2
5048,outage_type_2
10464,outage_type_1
14170,outage_type_1
2747,outage_type_2
14426,outage_type_1
3847,outage_type_1
11293,outage_type_2
3855,outage_type_1
16244,outage_type_2
4491,outage_type_1
11467,outage_type_1
9916,outage_type_1
3368,outage_type_1
16722,outage_type_1
9125,outage_type_1
15041,outage_type_1
15991,outage_type_2
3283,outage_type_1
3944,outage_type_1
17477,outage_type_2
13358,outage_type_1
11993,outage_type_1
9874,outage_type_1
5698,outage_type_1
4346,outage_type_1
3906,outage_type_1
16696,outage_type_1
16900,outage_type_1
2217,outage_type_1
11602,outage_type_1
6290,outage_type_2
3053,outage_type_1
864,outage_type_1
10155,outage_type_2
11779,outage_type_1
8015,outage_type_1
2824,outage_type_1
10240,outage_type_2
14484,outage_type_1
2228,outage_type_1
13812,outage_type_1
9377,outage_type_2
15121,outage_type_1
12516,outage_type_1
16836,outage_type_1
1579,outage_type_1
5454,outage_type_1
2707,outage_type_1
429,outage_type_1
8230,outage_type_1
16091,outage_type_1
4642,outage_type_1
11086,outage_type_1
8784,outage_type_1
8281,outage_type_1
13249,outage_type_1
1439,outage_type_1
4228,outage_type_1
13351,outage_type_1
18491,outage_type_1
17616,outage_type_1
125,outage_type_1
3098,outage_type_1
11475,outage_type_1
14851,outage_type_1
18205,outage_type_1
3273,outage_type_1
10514,outage_type_1
14711,outage_type_1
18100,outage_type_1
15317,outage_type_1
6850,outage_type_1
5547,outage_type_1
10571,outage_type_1
16829,outage_type_1
16419,outage_type_1
13426,outage_type_1
4162,outage_type_1
17120,outage_type_1
7552,outage_type_1
15547,outage_type_1
13253,outage_type_1
2668,outage_type_1
10453,outage_type_1
12149,outage_type_1
1163,outage_type_1
14893,outage_type_1
1929,outage_type_1
13965,outage_type_1
3048,outage_type_1
15357,outage_type_1
1804,outage_type_1
617,outage_type_1
7194,outage_type_1
13406,outage_type_1
3795,outage_type_1
14280,outage_type_1
5857,outage_type_1
7198,outage_type_1
6991,outage_type_1
18278,outage_type_1
17177,outage_type_1
1743,outage_type_1
2704,outage_type_1
17599,outage_type_1
1852,outage_type_1
14895,outage_type_1
4566,outage_type_1
3303,outage_type_1
14192,outage_type_1
7061,outage_type_1
11140,outage_type_1
1915,outage_type_1
12682,outage_type_1
7059,outage_type_1
1164,outage_type_1
17344,outage_type_1
17854,outage_type_1
6563,outage_type_1
6613,outage_type_1
17132,outage_type_1
17973,outage_type_1
7698,outage_type_1
18301,outage_type_1
3783,outage_type_1
214,outage_type_1
2738,outage_type_1
10851,outage_type_1
12488,outage_type_1
5124,outage_type_1
8850,outage_type_2
13536,outage_type_1
13571,outage_type_1
9753,outage_type_1
12326,outage_type_1
5363,outage_type_1
4970,outage_type_1
1420,outage_type_1
9920,outage_type_1
9105,outage_type_1
12122,outage_type_1
16162,outage_type_1
7820,outage_type_1
17993,outage_type_1
12378,outage_type_1
13863,outage_type_1
5889,outage_type_1
12423,outage_type_1
11797,outage_type_1
9716,outage_type_1
1057,outage_type_1
6497,outage_type_1
3387,outage_type_1
1112,outage_type_1
15159,outage_type_1
17961,outage_type_1
9957,outage_type_1
2143,outage_type_1
4673,outage_type_1
4000,outage_type_1
4575,outage_type_1
4989,outage_type_1
14778,outage_type_1
12507,outage_type_1
14254,outage_type_1
9179,outage_type_1
4936,outage_type_1
7302,outage_type_1
1151,outage_type_1
7723,outage_type_1
14649,outage_type_1
16747,outage_type_1
13915,outage_type_1
17966,outage_type_1
15882,outage_type_1
7389,outage_type_2
7506,outage_type_2
1426,outage_type_2
8019,outage_type_1
3731,outage_type_2
9067,outage_type_2
9728,outage_type_2
5271,outage_type_2
7897,outage_type_2
7446,outage_type_2
9745,outage_type_2
12141,outage_type_1
15577,outage_type_2
9087,outage_type_2
9747,outage_type_2
2284,outage_type_2
16153,outage_type_2
12666,outage_type_1
16680,outage_type_2
11308,outage_type_1
10945,outage_type_1
13717,outage_type_1
6364,outage_type_1
3208,outage_type_1
4388,outage_type_1
933,outage_type_1
7573,outage_type_1
14764,outage_type_1
1062,outage_type_2
284,outage_type_1
7772,outage_type_2
128,outage_type_1
11577,outage_type_2
13856,outage_type_2
13951,outage_type_2
11309,outage_type_2
4688,outage_type_2
553,outage_type_1
11671,outage_type_2
3852,outage_type_2
9903,outage_type_2
1178,outage_type_2
1041,outage_type_2
1870,outage_type_2
17672,outage_type_2
504,outage_type_1
419,outage_type_1
1209,outage_type_1
6257,outage_type_2
6529,outage_type_1
5193,outage_type_1
8707,outage_type_1
5673,outage_type_1
8688,outage_type_1
9426,outage_type_1
8224,outage_type_1
7211,outage_type_2
2860,outage_type_2
2379,outage_type_2
17436,outage_type_2
2227,outage_type_1
11307,outage_type_2
13968,outage_type_1
16352,outage_type_2
2696,outage_type_2
12169,outage_type_1
9758,outage_type_2
7761,outage_type_2
2518,outage_type_1
1871,outage_type_2
5563,outage_type_1
13870,outage_type_1
12734,outage_type_1
3865,outage_type_2
9056,outage_type_2
3867,outage_type_2
11743,outage_type_2
13699,outage_type_2
5637,outage_type_2
4085,outage_type_1
15580,outage_type_2
11795,outage_type_2
14563,outage_type_2
6858,outage_type_2
7601,outage_type_2
9648,outage_type_2
8595,outage_type_2
16085,outage_type_2
17149,outage_type_2
543,outage_type_2
9180,outage_type_2
11246,outage_type_1
16167,outage_type_2
14737,outage_type_2
18029,outage_type_2
4656,outage_type_2
1061,outage_type_2
9391,outage_type_1
9445,outage_type_1
2586,outage_type_2
3140,outage_type_1
11268,outage_type_2
8817,outage_type_2
18203,outage_type_2
5140,outage_type_2
13379,outage_type_2
3153,outage_type_2
3718,outage_type_2
8725,outage_type_2
5733,outage_type_2
1710,outage_type_2
8939,outage_type_2
17087,outage_type_2
17881,outage_type_2
1776,outage_type_2
3124,outage_type_2
16650,outage_type_2
9099,outage_type_2
8072,outage_type_2
5051,outage_type_2
6622,outage_type_2
1943,outage_type_2
13748,outage_type_2
14090,outage_type_2
2548,outage_type_2
16264,outage_type_1
3544,outage_type_2
11588,outage_type_2
6662,outage_type_2
6383,outage_type_2
1543,outage_type_2
10226,outage_type_2
8313,outage_type_2
16052,outage_type_2
17690,outage_type_2
8333,outage_type_2
11075,outage_type_2
16516,outage_type_2
14248,outage_type_2
17187,outage_type_2
10675,outage_type_2
14258,outage_type_2
13718,outage_type_2
17849,outage_type_2
5035,outage_type_2
7995,outage_type_2
3626,outage_type_2
5276,outage_type_2
7046,outage_type_1
11082,outage_type_2
2615,outage_type_2
13616,outage_type_2
17091,outage_type_2
12773,outage_type_1
721,outage_type_2
6149,outage_type_1
17,outage_type_2
18133,outage_type_2
17695,outage_type_1
9925,outage_type_2
9986,outage_type_5
6426,outage_type_1
17035,outage_type_1
8096,outage_type_1
13917,outage_type_2
4701,outage_type_2
11796,outage_type_2
15433,outage_type_2
4275,outage_type_1
79,outage_type_1
18207,outage_type_1
328,outage_type_1
9761,outage_type_1
2818,outage_type_1
6827,outage_type_1
13436,outage_type_2
7844,outage_type_1
6465,outage_type_1
1824,outage_type_1
1146,outage_type_1
11366,outage_type_2
2604,outage_type_1
2954,outage_type_1
2108,outage_type_1
15288,outage_type_2
2182,outage_type_1
10005,outage_type_1
4582,outage_type_1
7715,outage_type_1
7959,outage_type_1
9249,outage_type_1
9800,outage_type_1
8208,outage_type_4
8426,outage_type_4
5905,outage_type_2
15100,outage_type_1
7353,outage_type_4
7782,outage_type_1
8059,outage_type_4
1835,outage_type_1
6545,outage_type_1
12504,outage_type_1
17850,outage_type_1
10653,outage_type_1
15550,outage_type_4
17554,outage_type_1
2257,outage_type_1
1156,outage_type_1
10704,outage_type_1
978,outage_type_2
4401,outage_type_1
5952,outage_type_1
9323,outage_type_4
10987,outage_type_1
8964,outage_type_1
1775,outage_type_1
8522,outage_type_1
8811,outage_type_4
13524,outage_type_1
17133,outage_type_1
18153,outage_type_1
9471,outage_type_1
13113,outage_type_1
11041,outage_type_1
860,outage_type_1
3023,outage_type_1
1252,outage_type_1
11599,outage_type_1
17089,outage_type_1
10802,outage_type_1
2722,outage_type_1
7133,outage_type_1
15060,outage_type_1
10065,outage_type_1
17701,outage_type_1
11861,outage_type_1
1711,outage_type_1
3213,outage_type_1
17245,outage_type_2
10275,outage_type_1
16083,outage_type_1
12788,outage_type_1
15994,outage_type_1
7361,outage_type_1
6595,outage_type_1
1464,outage_type_1
15026,outage_type_2
2317,outage_type_2
14655,outage_type_1
5291,outage_type_2
10468,outage_type_1
2953,outage_type_1
15934,outage_type_1
3055,outage_type_2
13335,outage_type_1
16712,outage_type_1
7245,outage_type_1
7718,outage_type_1
9766,outage_type_1
11454,outage_type_1
3475,outage_type_1
2643,outage_type_1
1070,outage_type_1
4547,outage_type_1
17228,outage_type_1
2535,outage_type_1
11764,outage_type_1
485,outage_type_2
2069,outage_type_1
16121,outage_type_1
13302,outage_type_1
17985,outage_type_1
1078,outage_type_1
8603,outage_type_1
6566,outage_type_1
3154,outage_type_1
7704,outage_type_1
9134,outage_type_1
16232,outage_type_2
206,outage_type_1
6113,outage_type_1
8723,outage_type_2
18307,outage_type_1
14532,outage_type_1
13568,outage_type_2
16296,outage_type_1
15249,outage_type_1
17750,outage_type_2
10916,outage_type_2
9676,outage_type_2
5963,outage_type_1
9951,outage_type_1
7526,outage_type_2
3618,outage_type_2
1795,outage_type_1
12573,outage_type_1
4987,outage_type_1
3844,outage_type_1
2167,outage_type_1
11054,outage_type_2
17816,outage_type_2
5047,outage_type_2
15220,outage_type_1
2931,outage_type_2
14537,outage_type_1
7471,outage_type_2
12086,outage_type_2
3714,outage_type_4
16893,outage_type_4
3017,outage_type_4
15327,outage_type_4
5970,outage_type_1
15096,outage_type_1
2356,outage_type_1
3228,outage_type_4
9103,outage_type_1
15471,outage_type_4
5982,outage_type_1
2761,outage_type_4
3481,outage_type_1
6325,outage_type_1
4975,outage_type_1
2449,outage_type_1
5934,outage_type_1
11569,outage_type_1
5180,outage_type_1
18517,outage_type_4
7362,outage_type_1
17907,outage_type_4
15146,outage_type_4
15824,outage_type_1
13173,outage_type_1
1430,outage_type_4
8582,outage_type_4
16218,outage_type_1
17439,outage_type_1
11792,outage_type_2
9702,outage_type_1
1367,outage_type_1
7721,outage_type_1
2944,outage_type_1
2109,outage_type_1
12840,outage_type_1
14285,outage_type_1
14456,outage_type_1
9566,outage_type_1
5899,outage_type_2
13679,outage_type_1
3037,outage_type_1
7199,outage_type_1
8835,outage_type_2
1350,outage_type_1
1996,outage_type_1
4709,outage_type_1
2921,outage_type_1
2521,outage_type_1
11144,outage_type_1
4105,outage_type_1
2010,outage_type_1
6920,outage_type_1
3025,outage_type_1
2070,outage_type_1
1157,outage_type_1
17330,outage_type_1
8917,outage_type_1
16834,outage_type_1
5972,outage_type_1
1264,outage_type_1
409,outage_type_1
4655,outage_type_1
15779,outage_type_1
5334,outage_type_1
14760,outage_type_1
3910,outage_type_1
10080,outage_type_1
3369,outage_type_1
6340,outage_type_1
16282,outage_type_1
15543,outage_type_1
9568,outage_type_1
6357,outage_type_1
11876,outage_type_1
14109,outage_type_1
13810,outage_type_1
7217,outage_type_1
7371,outage_type_1
16107,outage_type_1
491,outage_type_1
7156,outage_type_1
863,outage_type_1
11485,outage_type_1
12606,outage_type_1
7632,outage_type_1
13646,outage_type_1
17576,outage_type_1
14987,outage_type_1
186,outage_type_1
1693,outage_type_1
9776,outage_type_1
16279,outage_type_1
10722,outage_type_1
10636,outage_type_2
1941,outage_type_2
6406,outage_type_1
12228,outage_type_1
634,outage_type_1
12263,outage_type_1
8769,outage_type_1
211,outage_type_1
14373,outage_type_2
5650,outage_type_1
16169,outage_type_1
1765,outage_type_1
2795,outage_type_1
11498,outage_type_1
12738,outage_type_1
16068,outage_type_2
6329,outage_type_1
11030,outage_type_1
9155,outage_type_1
3507,outage_type_1
2174,outage_type_1
11146,outage_type_1
12648,outage_type_1
7542,outage_type_2
2914,outage_type_1
3010,outage_type_1
13117,outage_type_1
10150,outage_type_1
17764,outage_type_1
17580,outage_type_1
7875,outage_type_1
9239,outage_type_1
10068,outage_type_1
5711,outage_type_1
16072,outage_type_1
1597,outage_type_1
13199,outage_type_1
7081,outage_type_1
10332,outage_type_1
2196,outage_type_1
13906,outage_type_1
16201,outage_type_1
3236,outage_type_2
17047,outage_type_1
3161,outage_type_2
18195,outage_type_1
13084,outage_type_1
2849,outage_type_1
114,outage_type_1
8200,outage_type_1
18147,outage_type_1
10554,outage_type_1
3490,outage_type_2
3442,outage_type_1
12219,outage_type_1
17218,outage_type_1
8142,outage_type_1
8176,outage_type_2
363,outage_type_1
18433,outage_type_1
1435,outage_type_1
1736,outage_type_1
14900,outage_type_1
12688,outage_type_1
10539,outage_type_1
7763,outage_type_1
1187,outage_type_2
17592,outage_type_2
880,outage_type_1
6242,outage_type_1
18423,outage_type_1
4806,outage_type_1
2504,outage_type_1
1207,outage_type_2
10107,outage_type_2
2349,outage_type_4
16507,outage_type_1
4324,outage_type_1
1139,outage_type_2
15147,outage_type_1
6484,outage_type_1
6784,outage_type_1
5429,outage_type_2
2389,outage_type_2
17635,outage_type_1
4599,outage_type_1
8624,outage_type_2
1314,outage_type_2
238,outage_type_2
15464,outage_type_2
18150,outage_type_1
1471,outage_type_1
4241,outage_type_1
647,outage_type_2
5595,outage_type_2
5478,outage_type_1
2853,outage_type_1
13340,outage_type_1
10090,outage_type_1
15303,outage_type_1
6555,outage_type_1
12224,outage_type_2
2489,outage_type_2
6537,outage_type_2
802,outage_type_1
699,outage_type_1
5315,outage_type_1
15552,outage_type_1
3825,outage_type_2
18229,outage_type_1
7553,outage_type_1
9319,outage_type_1
8354,outage_type_2
16362,outage_type_1
12432,outage_type_2
11703,outage_type_2
7705,outage_type_2
15252,outage_type_1
16521,outage_type_2
12238,outage_type_2
15420,outage_type_2
16694,outage_type_1
8438,outage_type_1
789,outage_type_2
7816,outage_type_1
8003,outage_type_2
5682,outage_type_2
5423,outage_type_2
9918,outage_type_2
11468,outage_type_1
15936,outage_type_1
8440,outage_type_1
6560,outage_type_1
14068,outage_type_2
14200,outage_type_2
12202,outage_type_2
14923,outage_type_2
1253,outage_type_1
10795,outage_type_2
11672,outage_type_2
10046,outage_type_2
14368,outage_type_2
11658,outage_type_2
9330,outage_type_1
16720,outage_type_2
15841,outage_type_2
17114,outage_type_1
4652,outage_type_2
10249,outage_type_1
6551,outage_type_2
1596,outage_type_2
2408,outage_type_2
10476,outage_type_1
520,outage_type_2
8620,outage_type_1
13608,outage_type_1
2798,outage_type_2
6997,outage_type_1
11311,outage_type_1
5349,outage_type_2
5461,outage_type_2
392,outage_type_2
5355,outage_type_1
12999,outage_type_2
10132,outage_type_1
13192,outage_type_2
3739,outage_type_2
11321,outage_type_1
11065,outage_type_1
13402,outage_type_1
13179,outage_type_1
5643,outage_type_1
3878,outage_type_2
18391,outage_type_1
15981,outage_type_2
14239,outage_type_1
6695,outage_type_1
17550,outage_type_1
13698,outage_type_1
18406,outage_type_1
4524,outage_type_1
2406,outage_type_1
9612,outage_type_2
15992,outage_type_1
15439,outage_type_1
15027,outage_type_1
14535,outage_type_1
4725,outage_type_1
7438,outage_type_1
16333,outage_type_1
4892,outage_type_1
18409,outage_type_1
935,outage_type_1
8330,outage_type_1
11363,outage_type_1
13560,outage_type_1
3883,outage_type_1
7607,outage_type_1
14710,outage_type_1
10717,outage_type_2
15218,outage_type_1
1088,outage_type_1
77,outage_type_2
9564,outage_type_2
13499,outage_type_2
11859,outage_type_1
13899,outage_type_1
5610,outage_type_1
8946,outage_type_2
17498,outage_type_2
18258,outage_type_1
13683,outage_type_1
2434,outage_type_2
1732,outage_type_1
12918,outage_type_1
3706,outage_type_1
11772,outage_type_1
6538,outage_type_1
12077,outage_type_1
2293,outage_type_1
9045,outage_type_1
12023,outage_type_1
1702,outage_type_1
3717,outage_type_1
2949,outage_type_1
14008,outage_type_1
10152,outage_type_1
14974,outage_type_1
10563,outage_type_1
8396,outage_type_1
224,outage_type_1
2698,outage_type_1
7254,outage_type_1
4923,outage_type_1
11216,outage_type_1
13814,outage_type_1
9717,outage_type_1
13756,outage_type_1
15521,outage_type_1
5987,outage_type_1
15392,outage_type_1
17902,outage_type_1
18525,outage_type_1
15250,outage_type_1
15819,outage_type_1
6137,outage_type_1
14573,outage_type_1
12566,outage_type_1
14705,outage_type_1
14630,outage_type_1
6093,outage_type_2
8553,outage_type_1
5761,outage_type_1
7187,outage_type_1
6935,outage_type_1
12630,outage_type_1
14001,outage_type_2
297,outage_type_1
14820,outage_type_1
11674,outage_type_1
13828,outage_type_1
5979,outage_type_1
12097,outage_type_1
8724,outage_type_1
7014,outage_type_1
778,outage_type_1
9409,outage_type_1
578,outage_type_1
14105,outage_type_1
11201,outage_type_1
2945,outage_type_1
18146,outage_type_1
15551,outage_type_4
15325,outage_type_1
15833,outage_type_1
13332,outage_type_1
18123,outage_type_1
14134,outage_type_1
13960,outage_type_2
15191,outage_type_2
9844,outage_type_2
10022,outage_type_1
509,outage_type_1
5182,outage_type_1
16742,outage_type_2
10462,outage_type_1
4104,outage_type_1
9079,outage_type_1
14377,outage_type_1
12757,outage_type_2
6601,outage_type_1
7403,outage_type_1
4548,outage_type_2
1132,outage_type_1
2269,outage_type_1
7890,outage_type_2
17488,outage_type_2
13103,outage_type_1
2689,outage_type_1
3814,outage_type_1
11160,outage_type_1
14021,outage_type_1
10420,outage_type_1
10183,outage_type_2
14483,outage_type_1
2273,outage_type_1
17151,outage_type_2
14385,outage_type_1
18167,outage_type_2
15032,outage_type_1
16315,outage_type_1
3919,outage_type_1
15702,outage_type_1
9117,outage_type_1
12686,outage_type_1
4186,outage_type_1
4197,outage_type_1
11126,outage_type_1
17996,outage_type_2
14096,outage_type_2
4422,outage_type_1
8938,outage_type_2
9253,outage_type_2
14740,outage_type_2
7541,outage_type_1
17699,outage_type_1
8347,outage_type_1
13948,outage_type_1
8912,outage_type_1
11147,outage_type_1
13241,outage_type_2
10568,outage_type_1
16387,outage_type_1
17422,outage_type_1
2570,outage_type_1
4724,outage_type_1
4850,outage_type_1
17679,outage_type_1
5341,outage_type_1
2210,outage_type_1
15432,outage_type_1
15438,outage_type_1
11439,outage_type_2
9217,outage_type_1
16867,outage_type_1
17572,outage_type_2
7016,outage_type_1
116,outage_type_1
17241,outage_type_2
6296,outage_type_1
3619,outage_type_1
4041,outage_type_1
13399,outage_type_1
15092,outage_type_1
5392,outage_type_4
17986,outage_type_4
9298,outage_type_1
11755,outage_type_4
18476,outage_type_1
10486,outage_type_4
17551,outage_type_1
11634,outage_type_1
9026,outage_type_4
9682,outage_type_1
9085,outage_type_1
4622,outage_type_1
9136,outage_type_1
15879,outage_type_1
12692,outage_type_1
15257,outage_type_1
15210,outage_type_2
8870,outage_type_1
11265,outage_type_2
14223,outage_type_1
5837,outage_type_2
7220,outage_type_1
2867,outage_type_2
10798,outage_type_2
1334,outage_type_2
10043,outage_type_1
461,outage_type_1
16816,outage_type_2
981,outage_type_2
13938,outage_type_1
17409,outage_type_1
8000,outage_type_1
15410,outage_type_1
7130,outage_type_1
4859,outage_type_2
11763,outage_type_2
9707,outage_type_2
8473,outage_type_1
10926,outage_type_1
14311,outage_type_2
6676,outage_type_1
14128,outage_type_1
1303,outage_type_1
12428,outage_type_1
16887,outage_type_1
7507,outage_type_1
4191,outage_type_1
6175,outage_type_1
3195,outage_type_1
12470,outage_type_1
2329,outage_type_1
13478,outage_type_2
4545,outage_type_4
13523,outage_type_1
17280,outage_type_4
16766,outage_type_4
5170,outage_type_4
13088,outage_type_1
6552,outage_type_2
5488,outage_type_1
6493,outage_type_1
15602,outage_type_1
6374,outage_type_1
10600,outage_type_1
13230,outage_type_2
670,outage_type_1
6114,outage_type_1
3348,outage_type_1
17452,outage_type_2
12052,outage_type_1
10846,outage_type_1
8097,outage_type_2
6672,outage_type_1
12986,outage_type_2
13348,outage_type_1
316,outage_type_1
1692,outage_type_1
17131,outage_type_2
9917,outage_type_1
1335,outage_type_1
17108,outage_type_1
17152,outage_type_1
12335,outage_type_2
16144,outage_type_1
2220,outage_type_1
14789,outage_type_1
3233,outage_type_1
16559,outage_type_1
4569,outage_type_1
3265,outage_type_1
9995,outage_type_1
9656,outage_type_2
4358,outage_type_1
1535,outage_type_2
14670,outage_type_2
13171,outage_type_1
8436,outage_type_2
14196,outage_type_2
8947,outage_type_1
4672,outage_type_1
13654,outage_type_2
9234,outage_type_2
15335,outage_type_1
6318,outage_type_1
5057,outage_type_4
6760,outage_type_1
283,outage_type_1
3019,outage_type_1
5851,outage_type_2
6869,outage_type_2
5781,outage_type_4
13512,outage_type_1
6922,outage_type_4
12041,outage_type_4
9877,outage_type_4
900,outage_type_4
7486,outage_type_2
2089,outage_type_1
4856,outage_type_1
6836,outage_type_1
8507,outage_type_2
4734,outage_type_1
486,outage_type_1
18055,outage_type_1
10475,outage_type_1
10404,outage_type_1
698,outage_type_1
4960,outage_type_1
7350,outage_type_1
6255,outage_type_2
11262,outage_type_2
11174,outage_type_1
7893,outage_type_1
4493,outage_type_1
2454,outage_type_1
3980,outage_type_1
15915,outage_type_1
5938,outage_type_1
10373,outage_type_1
9773,outage_type_1
67,outage_type_1
3215,outage_type_2
2411,outage_type_1
8617,outage_type_1
4947,outage_type_2
7407,outage_type_1
4813,outage_type_1
4466,outage_type_1
4332,outage_type_1
2552,outage_type_1
18536,outage_type_1
13728,outage_type_1
6270,outage_type_1
3608,outage_type_2
16866,outage_type_2
18061,outage_type_1
8163,outage_type_1
3680,outage_type_2
7295,outage_type_1
3571,outage_type_1
3177,outage_type_2
2796,outage_type_1
2076,outage_type_1
2874,outage_type_2
5532,outage_type_1
16700,outage_type_1
14186,outage_type_1
6162,outage_type_1
8465,outage_type_1
11492,outage_type_2
592,outage_type_1
1600,outage_type_1
452,outage_type_2
3943,outage_type_2
3136,outage_type_1
16491,outage_type_2
9996,outage_type_1
17243,outage_type_2
17086,outage_type_2
11472,outage_type_1
18151,outage_type_1
16954,outage_type_2
8801,outage_type_1
17075,outage_type_1
298,outage_type_1
13869,outage_type_1
10059,outage_type_1
2303,outage_type_1
2361,outage_type_1
13753,outage_type_1
15110,outage_type_2
1583,outage_type_2
7474,outage_type_1
12925,outage_type_1
6733,outage_type_1
16509,outage_type_1
16400,outage_type_2
3493,outage_type_2
10835,outage_type_2
2176,outage_type_1
4102,outage_type_1
104,outage_type_1
4177,outage_type_1
1332,outage_type_2
4935,outage_type_2
9076,outage_type_1
6014,outage_type_2
9827,outage_type_1
11021,outage_type_1
17039,outage_type_1
6892,outage_type_1
10030,outage_type_1
12151,outage_type_1
527,outage_type_1
7740,outage_type_1
3296,outage_type_1
8611,outage_type_1
15013,outage_type_2
10997,outage_type_1
14276,outage_type_1
5801,outage_type_1
1399,outage_type_1
10049,outage_type_1
12626,outage_type_1
1680,outage_type_1
15486,outage_type_1
818,outage_type_2
17072,outage_type_1
2075,outage_type_1
18256,outage_type_2
15680,outage_type_1
16832,outage_type_2
18474,outage_type_2
17913,outage_type_2
10082,outage_type_1
8500,outage_type_1
16291,outage_type_1
464,outage_type_2
4937,outage_type_1
15628,outage_type_1
14411,outage_type_1
9935,outage_type_1
16077,outage_type_1
3702,outage_type_1
9091,outage_type_2
7751,outage_type_1
12745,outage_type_1
10062,outage_type_1
2524,outage_type_1
10664,outage_type_1
9828,outage_type_1
13004,outage_type_1
631,outage_type_1
18313,outage_type_1
5497,outage_type_1
16577,outage_type_1
1982,outage_type_1
14249,outage_type_1
5215,outage_type_1
1913,outage_type_1
15144,outage_type_1
9439,outage_type_1
4271,outage_type_1
3097,outage_type_1
12465,outage_type_1
6225,outage_type_1
752,outage_type_1
3586,outage_type_1
10018,outage_type_1
5387,outage_type_1
9541,outage_type_1
11765,outage_type_1
7035,outage_type_1
4430,outage_type_1
3501,outage_type_1
15860,outage_type_1
5472,outage_type_1
10993,outage_type_1
12782,outage_type_2
16757,outage_type_2
11931,outage_type_1
14127,outage_type_1
9913,outage_type_1
476,outage_type_1
6420,outage_type_1
11939,outage_type_2
15128,outage_type_1
11612,outage_type_1
7126,outage_type_1
2114,outage_type_1
7268,outage_type_2
1746,outage_type_1
5556,outage_type_1
8596,outage_type_1
11565,outage_type_2
18013,outage_type_1
908,outage_type_1
11869,outage_type_1
14232,outage_type_2
17261,outage_type_1
5232,outage_type_2
14482,outage_type_1
2380,outage_type_1
6737,outage_type_2
18173,outage_type_1
5101,outage_type_4
5256,outage_type_4
2609,outage_type_2
17061,outage_type_1
3770,outage_type_1
15324,outage_type_2
9488,outage_type_1
1276,outage_type_1
3776,outage_type_2
15697,outage_type_1
11985,outage_type_2
14416,outage_type_1
9849,outage_type_1
5573,outage_type_2
3660,outage_type_2
8452,outage_type_2
11851,outage_type_1
16622,outage_type_1
13908,outage_type_1
1727,outage_type_1
9837,outage_type_1
11224,outage_type_2
3284,outage_type_1
8477,outage_type_2
6494,outage_type_1
4007,outage_type_1
3171,outage_type_1
14506,outage_type_2
3219,outage_type_1
9760,outage_type_1
11429,outage_type_1
4682,outage_type_1
8308,outage_type_1
10321,outage_type_1
3587,outage_type_1
739,outage_type_2
10060,outage_type_2
9517,outage_type_2
16402,outage_type_2
7808,outage_type_1
10109,outage_type_1
7727,outage_type_1
2516,outage_type_1
7346,outage_type_2
3801,outage_type_2
4328,outage_type_1
2705,outage_type_2
2296,outage_type_2
7450,outage_type_1
12683,outage_type_1
3768,outage_type_1
13770,outage_type_2
5144,outage_type_2
10004,outage_type_2
1411,outage_type_1
14458,outage_type_2
13602,outage_type_2
18184,outage_type_2
2916,outage_type_2
11087,outage_type_1
16015,outage_type_1
8571,outage_type_2
7571,outage_type_2
7882,outage_type_1
7733,outage_type_2
10064,outage_type_1
8314,outage_type_1
17383,outage_type_1
2660,outage_type_1
10850,outage_type_1
9181,outage_type_1
10771,outage_type_2
839,outage_type_1
14876,outage_type_2
9551,outage_type_1
4910,outage_type_2
8482,outage_type_1
12700,outage_type_2
11466,outage_type_2
7842,outage_type_1
12679,outage_type_1
16707,outage_type_1
8337,outage_type_2
5621,outage_type_1
12054,outage_type_1
15426,outage_type_1
2773,outage_type_1
1988,outage_type_2
18242,outage_type_1
12665,outage_type_1
10221,outage_type_1
308,outage_type_1
1868,outage_type_1
13798,outage_type_1
12735,outage_type_1
4117,outage_type_1
6941,outage_type_1
17216,outage_type_1
12625,outage_type_1
13696,outage_type_1
12582,outage_type_4
14718,outage_type_1
13692,outage_type_1
15011,outage_type_1
5063,outage_type_4
13509,outage_type_4
8841,outage_type_4
15028,outage_type_1
8022,outage_type_2
17510,outage_type_1
10012,outage_type_2
694,outage_type_1
9888,outage_type_1
4798,outage_type_1
10290,outage_type_1
4098,outage_type_1
17670,outage_type_1
12441,outage_type_1
10972,outage_type_1
21,outage_type_1
51,outage_type_1
2446,outage_type_1
9976,outage_type_1
