id,broadband_type
3009,broadband_type_8
6459,broadband_type_2
13907,broadband_type_8
11509,broadband_type_8
9093,broadband_type_8
16921,broadband_type_2
8668,broadband_type_8
8668,broadband_type_6
15173,broadband_type_8
16736,broadband_type_8
16736,broadband_type_10
16736,broadband_type_6
15188,broadband_type_6
15188,broadband_type_10
9141,broadband_type_8
9141,broadband_type_6
6030,broadband_type_6
6030,broadband_type_8
16196,broadband_type_8
16196,broadband_type_6
13751,broadband_type_6
13751,broadband_type_8
2314,broadband_type_8
2314,broadband_type_4
2314,broadband_type_6
16044,broadband_type_8
16044,broadband_type_6
7073,broadband_type_6
4423,broadband_type_6
8210,broadband_type_8
2258,broadband_type_8
2258,broadband_type_6
1022,broadband_type_8
1022,broadband_type_6
4058,broadband_type_6
4058,broadband_type_8
2116,broadband_type_8
2116,broadband_type_6
14472,broadband_type_6
14472,broadband_type_8
5986,broadband_type_8
13041,broadband_type_8
13108,broadband_type_8
8194,broadband_type_8
3188,broadband_type_8
4690,broadband_type_8
6654,broadband_type_8
3004,broadband_type_8
14575,broadband_type_8
10806,broadband_type_8
13212,broadband_type_8
12312,broadband_type_2
16686,broadband_type_8
8639,broadband_type_8
369,broadband_type_8
5779,broadband_type_8
14050,broadband_type_8
14816,broadband_type_8
6800,broadband_type_8
13100,broadband_type_8
13394,broadband_type_8
2749,broadband_type_8
1759,broadband_type_8
15461,broadband_type_8
1291,broadband_type_8
1122,broadband_type_8
15590,broadband_type_8
9334,broadband_type_8
11812,broadband_type_8
1728,broadband_type_8
15463,broadband_type_8
9232,broadband_type_8
3921,broadband_type_8
15673,broadband_type_8
227,broadband_type_8
2158,broadband_type_8
16436,broadband_type_8
11847,broadband_type_8
2292,broadband_type_8
7652,broadband_type_8
9974,broadband_type_8
10754,broadband_type_8
16290,broadband_type_8
13059,broadband_type_8
3709,broadband_type_8
2029,broadband_type_8
7096,broadband_type_8
8633,broadband_type_8
2414,broadband_type_8
9455,broadband_type_8
3162,broadband_type_8
8852,broadband_type_8
16122,broadband_type_8
7299,broadband_type_8
12196,broadband_type_8
12762,broadband_type_8
6769,broadband_type_8
4489,broadband_type_8
9203,broadband_type_8
9322,broadband_type_8
5241,broadband_type_8
14952,broadband_type_8
2443,broadband_type_8
14611,broadband_type_8
176,broadband_type_8
9201,broadband_type_8
17235,broadband_type_8
17259,broadband_type_8
15321,broadband_type_8
16682,broadband_type_8
4625,broadband_type_8
7369,broadband_type_8
12347,broadband_type_8
17759,broadband_type_8
16614,broadband_type_8
10996,broadband_type_8
5913,broadband_type_8
16745,broadband_type_8
8239,broadband_type_8
3524,broadband_type_8
1452,broadband_type_8
4286,broadband_type_8
4717,broadband_type_8
9399,broadband_type_8
8028,broadband_type_8
17102,broadband_type_8
16040,broadband_type_8
13680,broadband_type_8
18152,broadband_type_8
9884,broadband_type_8
12391,broadband_type_8
9000,broadband_type_8
751,broadband_type_8
11685,broadband_type_8
7264,broadband_type_8
15925,broadband_type_8
927,broadband_type_8
6894,broadband_type_8
17025,broadband_type_8
14343,broadband_type_8
14346,broadband_type_2
14346,broadband_type_8
10521,broadband_type_8
9507,broadband_type_8
2480,broadband_type_4
2480,broadband_type_7
2480,broadband_type_2
10313,broadband_type_7
10313,broadband_type_2
9357,broadband_type_4
9357,broadband_type_8
9357,broadband_type_2
15330,broadband_type_8
196,broadband_type_8
8018,broadband_type_8
1613,broadband_type_8
17471,broadband_type_8
5075,broadband_type_8
5075,broadband_type_2
6454,broadband_type_2
1856,broadband_type_2
1760,broadband_type_2
4503,broadband_type_8
11919,broadband_type_2
4185,broadband_type_8
866,broadband_type_8
2767,broadband_type_8
2767,broadband_type_7
9683,broadband_type_8
13198,broadband_type_7
10195,broadband_type_2
6514,broadband_type_8
6514,broadband_type_7
10551,broadband_type_7
13593,broadband_type_2
17658,broadband_type_2
17658,broadband_type_8
8352,broadband_type_8
428,broadband_type_7
428,broadband_type_8
7149,broadband_type_8
7149,broadband_type_7
738,broadband_type_2
11782,broadband_type_8
11782,broadband_type_2
12585,broadband_type_7
12585,broadband_type_8
1300,broadband_type_7
1300,broadband_type_2
58,broadband_type_7
58,broadband_type_2
1625,broadband_type_7
1091,broadband_type_8
1091,broadband_type_7
18072,broadband_type_8
18072,broadband_type_7
2413,broadband_type_8
17046,broadband_type_8
15177,broadband_type_8
17273,broadband_type_8
3270,broadband_type_2
3270,broadband_type_3
10003,broadband_type_2
10003,broadband_type_3
13944,broadband_type_2
13944,broadband_type_3
7103,broadband_type_3
7103,broadband_type_2
2601,broadband_type_3
2601,broadband_type_2
11156,broadband_type_2
11156,broadband_type_3
11156,broadband_type_8
20,broadband_type_8
20,broadband_type_2
20,broadband_type_3
5416,broadband_type_2
5416,broadband_type_9
1971,broadband_type_3
1971,broadband_type_2
1971,broadband_type_9
17612,broadband_type_8
17612,broadband_type_2
17612,broadband_type_9
2305,broadband_type_9
2305,broadband_type_3
2305,broadband_type_2
17278,broadband_type_2
15646,broadband_type_8
15646,broadband_type_2
4325,broadband_type_8
4325,broadband_type_2
14306,broadband_type_8
3479,broadband_type_7
3479,broadband_type_2
7551,broadband_type_8
7551,broadband_type_4
7551,broadband_type_7
5138,broadband_type_2
5138,broadband_type_8
5138,broadband_type_7
922,broadband_type_2
922,broadband_type_7
14726,broadband_type_8
14726,broadband_type_7
8703,broadband_type_8
8703,broadband_type_7
13305,broadband_type_8
13305,broadband_type_7
9829,broadband_type_8
9829,broadband_type_7
14013,broadband_type_8
4076,broadband_type_7
4076,broadband_type_2
15037,broadband_type_2
11122,broadband_type_7
9185,broadband_type_7
13641,broadband_type_7
7472,broadband_type_7
14844,broadband_type_8
14844,broadband_type_2
8408,broadband_type_2
6342,broadband_type_8
2561,broadband_type_8
2561,broadband_type_2
2400,broadband_type_8
2400,broadband_type_2
9576,broadband_type_8
7805,broadband_type_8
14359,broadband_type_2
18489,broadband_type_2
5139,broadband_type_2
17615,broadband_type_2
17569,broadband_type_8
2572,broadband_type_2
2572,broadband_type_8
9988,broadband_type_8
2919,broadband_type_8
9499,broadband_type_8
13290,broadband_type_8
2226,broadband_type_8
3564,broadband_type_8
5759,broadband_type_8
5406,broadband_type_8
17454,broadband_type_8
2566,broadband_type_8
9075,broadband_type_8
3178,broadband_type_8
6730,broadband_type_8
3410,broadband_type_8
8709,broadband_type_8
12574,broadband_type_8
3216,broadband_type_8
15459,broadband_type_8
5861,broadband_type_8
14581,broadband_type_8
13363,broadband_type_8
1761,broadband_type_8
7770,broadband_type_8
17962,broadband_type_8
7664,broadband_type_8
10929,broadband_type_8
9469,broadband_type_8
15813,broadband_type_8
15813,broadband_type_2
4684,broadband_type_8
1670,broadband_type_8
9145,broadband_type_8
2005,broadband_type_8
16557,broadband_type_8
13024,broadband_type_8
13923,broadband_type_8
1806,broadband_type_8
6586,broadband_type_8
6586,broadband_type_2
8346,broadband_type_8
3609,broadband_type_8
7562,broadband_type_8
8736,broadband_type_8
5374,broadband_type_8
14149,broadband_type_8
9599,broadband_type_8
14716,broadband_type_8
4138,broadband_type_8
9594,broadband_type_8
10144,broadband_type_8
5420,broadband_type_8
13000,broadband_type_8
4135,broadband_type_8
27,broadband_type_8
7160,broadband_type_8
12783,broadband_type_8
6684,broadband_type_8
17441,broadband_type_8
10252,broadband_type_8
6558,broadband_type_8
3929,broadband_type_8
12380,broadband_type_8
8940,broadband_type_8
12563,broadband_type_8
13226,broadband_type_8
5297,broadband_type_8
6974,broadband_type_8
10248,broadband_type_8
14409,broadband_type_8
14499,broadband_type_8
10036,broadband_type_8
5048,broadband_type_8
10464,broadband_type_8
14170,broadband_type_8
2747,broadband_type_8
14426,broadband_type_8
3847,broadband_type_8
11293,broadband_type_8
3855,broadband_type_8
16244,broadband_type_8
4491,broadband_type_8
11467,broadband_type_8
9916,broadband_type_8
3368,broadband_type_8
16722,broadband_type_8
9125,broadband_type_8
15041,broadband_type_8
15991,broadband_type_8
3283,broadband_type_8
3944,broadband_type_8
17477,broadband_type_8
13358,broadband_type_8
11993,broadband_type_8
9874,broadband_type_8
5698,broadband_type_8
4346,broadband_type_8
3906,broadband_type_8
16696,broadband_type_8
16900,broadband_type_8
2217,broadband_type_8
11602,broadband_type_8
6290,broadband_type_8
3053,broadband_type_8
3053,broadband_type_2
864,broadband_type_8
10155,broadband_type_8
11779,broadband_type_8
8015,broadband_type_8
2824,broadband_type_8
10240,broadband_type_8
14484,broadband_type_8
2228,broadband_type_8
13812,broadband_type_8
9377,broadband_type_8
15121,broadband_type_8
12516,broadband_type_8
16836,broadband_type_8
1579,broadband_type_8
5454,broadband_type_8
2707,broadband_type_8
429,broadband_type_8
8230,broadband_type_8
16091,broadband_type_8
4642,broadband_type_8
11086,broadband_type_8
8784,broadband_type_8
8281,broadband_type_8
13249,broadband_type_8
1439,broadband_type_8
4228,broadband_type_8
13351,broadband_type_8
18491,broadband_type_8
17616,broadband_type_8
125,broadband_type_8
3098,broadband_type_8
11475,broadband_type_8
14851,broadband_type_8
18205,broadband_type_8
3273,broadband_type_8
10514,broadband_type_8
14711,broadband_type_8
18100,broadband_type_8
15317,broadband_type_8
6850,broadband_type_8
5547,broadband_type_8
10571,broadband_type_8
16829,broadband_type_8
16419,broadband_type_8
13426,broadband_type_8
4162,broadband_type_8
17120,broadband_type_8
7552,broadband_type_8
15547,broadband_type_4
15547,broadband_type_8
13253,broadband_type_8
13253,broadband_type_4
2668,broadband_type_4
2668,broadband_type_7
2668,broadband_type_8
10453,broadband_type_4
10453,broadband_type_7
10453,broadband_type_8
12149,broadband_type_4
12149,broadband_type_8
12149,broadband_type_2
1163,broadband_type_8
1163,broadband_type_4
1163,broadband_type_7
14893,broadband_type_8
14893,broadband_type_7
1929,broadband_type_7
1929,broadband_type_8
13965,broadband_type_8
13965,broadband_type_4
3048,broadband_type_8
15357,broadband_type_8
15357,broadband_type_7
1804,broadband_type_7
1804,broadband_type_8
1804,broadband_type_4
617,broadband_type_10
617,broadband_type_4
617,broadband_type_6
617,broadband_type_7
617,broadband_type_8
7194,broadband_type_7
7194,broadband_type_4
7194,broadband_type_6
7194,broadband_type_10
7194,broadband_type_8
13406,broadband_type_4
13406,broadband_type_2
13406,broadband_type_7
13406,broadband_type_8
3795,broadband_type_7
3795,broadband_type_4
3795,broadband_type_8
14280,broadband_type_8
14280,broadband_type_4
14280,broadband_type_7
14280,broadband_type_2
5857,broadband_type_4
5857,broadband_type_7
5857,broadband_type_8
7198,broadband_type_8
7198,broadband_type_4
7198,broadband_type_7
6991,broadband_type_2
6991,broadband_type_8
6991,broadband_type_7
6991,broadband_type_4
18278,broadband_type_7
18278,broadband_type_4
18278,broadband_type_8
17177,broadband_type_4
17177,broadband_type_8
1743,broadband_type_4
1743,broadband_type_8
1743,broadband_type_7
2704,broadband_type_8
2704,broadband_type_4
2704,broadband_type_7
17599,broadband_type_8
17599,broadband_type_4
17599,broadband_type_7
1852,broadband_type_2
1852,broadband_type_7
1852,broadband_type_8
1852,broadband_type_4
14895,broadband_type_8
14895,broadband_type_4
14895,broadband_type_7
4566,broadband_type_7
4566,broadband_type_4
4566,broadband_type_8
3303,broadband_type_7
3303,broadband_type_8
3303,broadband_type_4
14192,broadband_type_8
7061,broadband_type_7
7061,broadband_type_4
7061,broadband_type_8
11140,broadband_type_8
11140,broadband_type_4
11140,broadband_type_7
1915,broadband_type_4
1915,broadband_type_7
1915,broadband_type_8
12682,broadband_type_8
12682,broadband_type_7
12682,broadband_type_4
7059,broadband_type_2
7059,broadband_type_7
7059,broadband_type_4
7059,broadband_type_8
1164,broadband_type_4
1164,broadband_type_8
1164,broadband_type_6
1164,broadband_type_7
17344,broadband_type_4
17344,broadband_type_8
17344,broadband_type_7
17854,broadband_type_4
17854,broadband_type_7
17854,broadband_type_8
6563,broadband_type_7
6563,broadband_type_8
6563,broadband_type_2
6563,broadband_type_4
6613,broadband_type_8
6613,broadband_type_4
6613,broadband_type_2
17132,broadband_type_8
17132,broadband_type_2
17132,broadband_type_4
17132,broadband_type_7
17973,broadband_type_8
17973,broadband_type_7
7698,broadband_type_8
7698,broadband_type_4
7698,broadband_type_7
18301,broadband_type_8
18301,broadband_type_7
18301,broadband_type_4
3783,broadband_type_4
3783,broadband_type_8
3783,broadband_type_2
3783,broadband_type_7
214,broadband_type_4
214,broadband_type_8
214,broadband_type_7
2738,broadband_type_4
2738,broadband_type_8
10851,broadband_type_4
10851,broadband_type_8
10851,broadband_type_2
12488,broadband_type_7
12488,broadband_type_4
12488,broadband_type_8
5124,broadband_type_4
5124,broadband_type_8
8850,broadband_type_7
8850,broadband_type_8
13536,broadband_type_4
13536,broadband_type_8
13571,broadband_type_4
13571,broadband_type_2
13571,broadband_type_8
9753,broadband_type_4
9753,broadband_type_7
9753,broadband_type_8
12326,broadband_type_7
12326,broadband_type_8
12326,broadband_type_2
12326,broadband_type_4
5363,broadband_type_8
5363,broadband_type_4
4970,broadband_type_8
4970,broadband_type_4
1420,broadband_type_4
1420,broadband_type_6
1420,broadband_type_8
9920,broadband_type_4
9920,broadband_type_8
9105,broadband_type_4
9105,broadband_type_8
12122,broadband_type_4
12122,broadband_type_7
12122,broadband_type_8
12122,broadband_type_2
16162,broadband_type_8
16162,broadband_type_4
7820,broadband_type_8
7820,broadband_type_4
17993,broadband_type_8
17993,broadband_type_2
17993,broadband_type_4
12378,broadband_type_8
12378,broadband_type_4
13863,broadband_type_8
13863,broadband_type_7
13863,broadband_type_4
5889,broadband_type_4
5889,broadband_type_7
5889,broadband_type_8
12423,broadband_type_4
12423,broadband_type_8
11797,broadband_type_4
11797,broadband_type_8
9716,broadband_type_4
9716,broadband_type_7
9716,broadband_type_8
1057,broadband_type_2
1057,broadband_type_4
6497,broadband_type_8
6497,broadband_type_2
6497,broadband_type_4
6497,broadband_type_7
3387,broadband_type_8
3387,broadband_type_4
1112,broadband_type_4
1112,broadband_type_8
15159,broadband_type_4
15159,broadband_type_8
17961,broadband_type_2
17961,broadband_type_4
17961,broadband_type_7
17961,broadband_type_8
9957,broadband_type_8
9957,broadband_type_2
9957,broadband_type_4
9957,broadband_type_7
2143,broadband_type_8
2143,broadband_type_4
4673,broadband_type_4
4673,broadband_type_8
4000,broadband_type_4
4000,broadband_type_8
4575,broadband_type_8
4575,broadband_type_4
4989,broadband_type_4
4989,broadband_type_8
4989,broadband_type_7
14778,broadband_type_4
14778,broadband_type_7
14778,broadband_type_8
12507,broadband_type_8
12507,broadband_type_4
12507,broadband_type_7
14254,broadband_type_4
14254,broadband_type_8
9179,broadband_type_8
4936,broadband_type_8
4936,broadband_type_4
7302,broadband_type_7
7302,broadband_type_4
7302,broadband_type_8
1151,broadband_type_8
7723,broadband_type_8
14649,broadband_type_8
16747,broadband_type_8
13915,broadband_type_8
17966,broadband_type_2
15882,broadband_type_8
7389,broadband_type_8
7506,broadband_type_8
1426,broadband_type_8
8019,broadband_type_8
3731,broadband_type_8
9067,broadband_type_8
9728,broadband_type_8
5271,broadband_type_8
7897,broadband_type_8
7446,broadband_type_8
9745,broadband_type_8
12141,broadband_type_8
15577,broadband_type_8
9087,broadband_type_8
9747,broadband_type_8
2284,broadband_type_8
16153,broadband_type_8
12666,broadband_type_8
16680,broadband_type_8
11308,broadband_type_2
10945,broadband_type_2
13717,broadband_type_2
13717,broadband_type_8
6364,broadband_type_8
3208,broadband_type_8
4388,broadband_type_8
4388,broadband_type_2
933,broadband_type_2
933,broadband_type_8
7573,broadband_type_8
14764,broadband_type_8
1062,broadband_type_8
284,broadband_type_8
7772,broadband_type_8
128,broadband_type_2
11577,broadband_type_8
13856,broadband_type_8
13951,broadband_type_8
11309,broadband_type_8
4688,broadband_type_8
553,broadband_type_8
11671,broadband_type_8
3852,broadband_type_8
9903,broadband_type_8
1178,broadband_type_8
1041,broadband_type_8
1870,broadband_type_8
17672,broadband_type_8
504,broadband_type_8
419,broadband_type_8
1209,broadband_type_8
6257,broadband_type_8
6529,broadband_type_2
6529,broadband_type_8
5193,broadband_type_8
8707,broadband_type_8
5673,broadband_type_8
8688,broadband_type_8
9426,broadband_type_8
8224,broadband_type_8
7211,broadband_type_8
2860,broadband_type_8
2379,broadband_type_8
17436,broadband_type_8
2227,broadband_type_8
11307,broadband_type_8
13968,broadband_type_8
16352,broadband_type_8
2696,broadband_type_8
12169,broadband_type_8
9758,broadband_type_8
7761,broadband_type_8
2518,broadband_type_8
1871,broadband_type_8
5563,broadband_type_8
13870,broadband_type_8
12734,broadband_type_8
3865,broadband_type_8
9056,broadband_type_8
3867,broadband_type_8
11743,broadband_type_8
13699,broadband_type_8
5637,broadband_type_8
4085,broadband_type_8
15580,broadband_type_8
11795,broadband_type_8
14563,broadband_type_8
6858,broadband_type_8
7601,broadband_type_8
9648,broadband_type_8
8595,broadband_type_8
16085,broadband_type_8
17149,broadband_type_8
543,broadband_type_8
9180,broadband_type_8
11246,broadband_type_8
16167,broadband_type_8
14737,broadband_type_8
18029,broadband_type_8
4656,broadband_type_8
1061,broadband_type_8
9391,broadband_type_8
9445,broadband_type_8
2586,broadband_type_8
3140,broadband_type_8
11268,broadband_type_8
8817,broadband_type_8
18203,broadband_type_8
5140,broadband_type_8
13379,broadband_type_8
3153,broadband_type_8
3718,broadband_type_8
8725,broadband_type_8
5733,broadband_type_8
1710,broadband_type_8
8939,broadband_type_8
17087,broadband_type_8
17881,broadband_type_8
1776,broadband_type_8
3124,broadband_type_8
16650,broadband_type_8
9099,broadband_type_8
8072,broadband_type_8
5051,broadband_type_8
6622,broadband_type_8
1943,broadband_type_8
13748,broadband_type_8
14090,broadband_type_8
2548,broadband_type_8
16264,broadband_type_8
3544,broadband_type_8
11588,broadband_type_8
6662,broadband_type_8
6383,broadband_type_8
1543,broadband_type_8
10226,broadband_type_8
8313,broadband_type_8
16052,broadband_type_8
17690,broadband_type_8
8333,broadband_type_8
11075,broadband_type_8
16516,broadband_type_8
14248,broadband_type_8
17187,broadband_type_8
10675,broadband_type_8
14258,broadband_type_8
13718,broadband_type_8
17849,broadband_type_8
5035,broadband_type_8
7995,broadband_type_8
3626,broadband_type_8
5276,broadband_type_8
7046,broadband_type_8
11082,broadband_type_8
2615,broadband_type_8
13616,broadband_type_8
17091,broadband_type_8
12773,broadband_type_8
721,broadband_type_8
6149,broadband_type_8
6149,broadband_type_2
17,broadband_type_8
18133,broadband_type_8
17695,broadband_type_2
17695,broadband_type_8
9925,broadband_type_8
9986,broadband_type_9
6426,broadband_type_9
17035,broadband_type_9
8096,broadband_type_8
13917,broadband_type_8
4701,broadband_type_8
11796,broadband_type_8
15433,broadband_type_8
4275,broadband_type_8
79,broadband_type_8
18207,broadband_type_9
18207,broadband_type_2
328,broadband_type_2
9761,broadband_type_2
9761,broadband_type_8
2818,broadband_type_2
6827,broadband_type_8
13436,broadband_type_8
7844,broadband_type_8
6465,broadband_type_8
1824,broadband_type_8
1146,broadband_type_8
11366,broadband_type_8
2604,broadband_type_2
2954,broadband_type_4
2954,broadband_type_6
2954,broadband_type_7
2954,broadband_type_8
2108,broadband_type_8
2108,broadband_type_6
15288,broadband_type_8
2182,broadband_type_8
10005,broadband_type_8
10005,broadband_type_4
10005,broadband_type_6
4582,broadband_type_4
4582,broadband_type_6
4582,broadband_type_8
4582,broadband_type_7
4582,broadband_type_2
7715,broadband_type_6
7715,broadband_type_10
7959,broadband_type_6
9249,broadband_type_2
9800,broadband_type_8
9800,broadband_type_6
8208,broadband_type_7
8426,broadband_type_7
5905,broadband_type_4
5905,broadband_type_8
15100,broadband_type_7
15100,broadband_type_8
7353,broadband_type_7
7782,broadband_type_8
7782,broadband_type_6
7782,broadband_type_10
8059,broadband_type_7
1835,broadband_type_8
1835,broadband_type_6
1835,broadband_type_10
6545,broadband_type_10
6545,broadband_type_8
6545,broadband_type_6
12504,broadband_type_8
12504,broadband_type_6
17850,broadband_type_6
17850,broadband_type_8
17850,broadband_type_10
10653,broadband_type_7
10653,broadband_type_8
10653,broadband_type_6
15550,broadband_type_7
17554,broadband_type_8
17554,broadband_type_6
2257,broadband_type_6
2257,broadband_type_8
1156,broadband_type_6
1156,broadband_type_8
10704,broadband_type_8
10704,broadband_type_6
978,broadband_type_4
978,broadband_type_7
978,broadband_type_8
4401,broadband_type_6
4401,broadband_type_7
4401,broadband_type_8
5952,broadband_type_8
5952,broadband_type_7
9323,broadband_type_7
10987,broadband_type_8
10987,broadband_type_6
8964,broadband_type_8
8964,broadband_type_6
1775,broadband_type_8
1775,broadband_type_6
1775,broadband_type_4
8522,broadband_type_8
8522,broadband_type_6
8811,broadband_type_8
13524,broadband_type_8
13524,broadband_type_2
17133,broadband_type_8
18153,broadband_type_8
9471,broadband_type_8
13113,broadband_type_8
11041,broadband_type_8
860,broadband_type_8
3023,broadband_type_8
1252,broadband_type_8
1252,broadband_type_2
11599,broadband_type_8
17089,broadband_type_8
10802,broadband_type_8
2722,broadband_type_8
7133,broadband_type_8
15060,broadband_type_8
10065,broadband_type_8
17701,broadband_type_8
11861,broadband_type_8
1711,broadband_type_8
3213,broadband_type_8
17245,broadband_type_8
10275,broadband_type_8
16083,broadband_type_8
12788,broadband_type_8
15994,broadband_type_8
7361,broadband_type_8
6595,broadband_type_8
1464,broadband_type_8
15026,broadband_type_8
2317,broadband_type_8
14655,broadband_type_8
5291,broadband_type_8
10468,broadband_type_8
2953,broadband_type_8
15934,broadband_type_8
3055,broadband_type_8
13335,broadband_type_8
16712,broadband_type_8
7245,broadband_type_8
7718,broadband_type_8
9766,broadband_type_8
11454,broadband_type_2
3475,broadband_type_2
2643,broadband_type_2
1070,broadband_type_8
4547,broadband_type_8
17228,broadband_type_8
2535,broadband_type_8
11764,broadband_type_8
485,broadband_type_8
2069,broadband_type_8
16121,broadband_type_8
13302,broadband_type_8
17985,broadband_type_8
1078,broadband_type_8
8603,broadband_type_8
6566,broadband_type_8
3154,broadband_type_8
7704,broadband_type_8
9134,broadband_type_8
16232,broadband_type_8
206,broadband_type_8
6113,broadband_type_2
6113,broadband_type_8
8723,broadband_type_8
18307,broadband_type_2
18307,broadband_type_8
14532,broadband_type_8
13568,broadband_type_8
16296,broadband_type_8
16296,broadband_type_2
15249,broadband_type_8
17750,broadband_type_8
10916,broadband_type_8
9676,broadband_type_8
5963,broadband_type_8
9951,broadband_type_8
9951,broadband_type_2
7526,broadband_type_8
3618,broadband_type_8
1795,broadband_type_8
1795,broadband_type_2
12573,broadband_type_8
4987,broadband_type_8
3844,broadband_type_8
2167,broadband_type_8
11054,broadband_type_8
17816,broadband_type_8
5047,broadband_type_8
15220,broadband_type_2
2931,broadband_type_8
14537,broadband_type_2
14537,broadband_type_8
7471,broadband_type_8
12086,broadband_type_8
3714,broadband_type_8
16893,broadband_type_8
3017,broadband_type_8
15327,broadband_type_8
5970,broadband_type_8
15096,broadband_type_2
15096,broadband_type_7
2356,broadband_type_8
2356,broadband_type_7
3228,broadband_type_7
9103,broadband_type_7
9103,broadband_type_8
15471,broadband_type_7
5982,broadband_type_2
5982,broadband_type_7
5982,broadband_type_8
2761,broadband_type_7
3481,broadband_type_8
6325,broadband_type_2
4975,broadband_type_2
2449,broadband_type_2
5934,broadband_type_7
5934,broadband_type_8
11569,broadband_type_2
5180,broadband_type_7
5180,broadband_type_8
18517,broadband_type_7
7362,broadband_type_8
7362,broadband_type_7
17907,broadband_type_8
17907,broadband_type_7
15146,broadband_type_7
15824,broadband_type_8
13173,broadband_type_8
1430,broadband_type_8
8582,broadband_type_8
16218,broadband_type_8
17439,broadband_type_8
11792,broadband_type_8
9702,broadband_type_8
1367,broadband_type_8
7721,broadband_type_8
2944,broadband_type_8
2109,broadband_type_8
12840,broadband_type_8
14285,broadband_type_8
14456,broadband_type_8
9566,broadband_type_8
5899,broadband_type_8
13679,broadband_type_8
3037,broadband_type_8
7199,broadband_type_8
8835,broadband_type_8
1350,broadband_type_8
1996,broadband_type_8
4709,broadband_type_8
2921,broadband_type_8
2521,broadband_type_8
11144,broadband_type_8
4105,broadband_type_8
2010,broadband_type_8
6920,broadband_type_8
3025,broadband_type_8
2070,broadband_type_8
1157,broadband_type_8
17330,broadband_type_8
8917,broadband_type_8
16834,broadband_type_8
5972,broadband_type_8
1264,broadband_type_2
1264,broadband_type_8
409,broadband_type_8
4655,broadband_type_8
15779,broadband_type_8
5334,broadband_type_8
14760,broadband_type_8
3910,broadband_type_8
10080,broadband_type_8
3369,broadband_type_8
6340,broadband_type_8
16282,broadband_type_8
15543,broadband_type_8
15543,broadband_type_2
9568,broadband_type_8
6357,broadband_type_8
11876,broadband_type_8
14109,broadband_type_8
13810,broadband_type_8
7217,broadband_type_8
7371,broadband_type_8
16107,broadband_type_2
16107,broadband_type_8
491,broadband_type_8
7156,broadband_type_8
863,broadband_type_8
11485,broadband_type_8
12606,broadband_type_8
7632,broadband_type_8
13646,broadband_type_8
17576,broadband_type_8
14987,broadband_type_8
186,broadband_type_8
1693,broadband_type_8
9776,broadband_type_8
16279,broadband_type_8
10722,broadband_type_8
10636,broadband_type_8
1941,broadband_type_8
6406,broadband_type_8
12228,broadband_type_8
634,broadband_type_8
12263,broadband_type_8
8769,broadband_type_8
211,broadband_type_8
14373,broadband_type_8
5650,broadband_type_8
16169,broadband_type_8
1765,broadband_type_8
2795,broadband_type_8
11498,broadband_type_8
12738,broadband_type_8
16068,broadband_type_8
6329,broadband_type_8
11030,broadband_type_8
9155,broadband_type_8
3507,broadband_type_8
2174,broadband_type_8
11146,broadband_type_8
12648,broadband_type_8
7542,broadband_type_8
2914,broadband_type_8
3010,broadband_type_8
13117,broadband_type_8
10150,broadband_type_8
17764,broadband_type_8
17580,broadband_type_8
7875,broadband_type_8
9239,broadband_type_8
10068,broadband_type_8
5711,broadband_type_8
16072,broadband_type_8
1597,broadband_type_8
13199,broadband_type_8
7081,broadband_type_8
10332,broadband_type_8
2196,broadband_type_8
13906,broadband_type_8
16201,broadband_type_8
3236,broadband_type_8
17047,broadband_type_8
3161,broadband_type_8
18195,broadband_type_8
13084,broadband_type_8
2849,broadband_type_8
114,broadband_type_2
8200,broadband_type_8
18147,broadband_type_8
10554,broadband_type_8
3490,broadband_type_8
3442,broadband_type_8
12219,broadband_type_8
17218,broadband_type_8
8142,broadband_type_8
8176,broadband_type_8
363,broadband_type_8
18433,broadband_type_8
1435,broadband_type_8
1736,broadband_type_8
14900,broadband_type_8
12688,broadband_type_8
10539,broadband_type_8
7763,broadband_type_8
1187,broadband_type_8
17592,broadband_type_8
880,broadband_type_8
6242,broadband_type_8
18423,broadband_type_8
4806,broadband_type_8
2504,broadband_type_8
1207,broadband_type_8
10107,broadband_type_8
2349,broadband_type_3
16507,broadband_type_9
16507,broadband_type_3
4324,broadband_type_8
1139,broadband_type_8
15147,broadband_type_8
6484,broadband_type_8
6784,broadband_type_8
5429,broadband_type_8
2389,broadband_type_8
17635,broadband_type_8
4599,broadband_type_8
8624,broadband_type_8
1314,broadband_type_8
238,broadband_type_8
15464,broadband_type_8
18150,broadband_type_8
1471,broadband_type_8
4241,broadband_type_8
647,broadband_type_8
5595,broadband_type_8
5478,broadband_type_8
2853,broadband_type_8
13340,broadband_type_8
10090,broadband_type_8
15303,broadband_type_8
6555,broadband_type_8
12224,broadband_type_8
2489,broadband_type_8
6537,broadband_type_8
802,broadband_type_8
699,broadband_type_8
5315,broadband_type_8
15552,broadband_type_8
3825,broadband_type_8
18229,broadband_type_8
7553,broadband_type_8
9319,broadband_type_8
8354,broadband_type_8
16362,broadband_type_8
12432,broadband_type_8
11703,broadband_type_8
7705,broadband_type_8
15252,broadband_type_8
16521,broadband_type_8
12238,broadband_type_8
15420,broadband_type_8
16694,broadband_type_8
8438,broadband_type_8
789,broadband_type_8
7816,broadband_type_8
8003,broadband_type_8
5682,broadband_type_8
5423,broadband_type_8
